-0.00305;1.91225;-0.10984;-3.06495;-0.01226;3.13752;0.10195;1.66042;-0.00663;-1.60372;0.03460;-3.13177;
-0.00307;1.91433;-0.10977;-3.06502;-0.01252;3.13765;0.10195;1.66042;-0.00663;-1.60372;0.03460;-3.13177;
-0.00308;1.91646;-0.10995;-3.06507;-0.01268;3.13762;0.06992;1.66912;-0.00146;-1.59193;0.03769;-3.05317;
-0.00304;1.91880;-0.11010;-3.06516;-0.01265;3.13762;0.06992;1.66912;-0.00146;-1.59193;0.03769;-3.05317;
-0.00300;1.92087;-0.11037;-3.06524;-0.01294;3.13777;0.06992;1.66912;-0.00146;-1.59193;0.03769;-3.05317;
-0.00297;1.92312;-0.11058;-3.06518;-0.01244;3.13777;0.06992;1.66912;-0.00146;-1.59193;0.03769;-3.05317;
-0.00291;1.92552;-0.11053;-3.06532;-0.01311;3.13783;0.03647;1.67635;0.00207;-1.58318;0.03848;-2.99971;
-0.00286;1.92783;-0.11067;-3.06518;-0.01258;3.13791;0.03647;1.67635;0.00207;-1.58318;0.03848;-2.99971;
-0.00298;1.92985;-0.11097;-3.06525;-0.01312;3.13798;0.03647;1.67635;0.00207;-1.58318;0.03848;-2.99971;
-0.00294;1.93213;-0.11109;-3.06521;-0.01266;3.13803;0.03377;1.68628;0.02405;-1.62818;0.03812;-3.04803;
-0.00281;1.93660;-0.11119;-3.06521;-0.01268;3.13808;0.03377;1.68628;0.02405;-1.62818;0.03812;-3.04803;
-0.00292;1.93869;-0.11139;-3.06537;-0.01291;3.13799;0.03377;1.68628;0.02405;-1.62818;0.03812;-3.04803;
-0.00301;1.94072;-0.11149;-3.06534;-0.01278;3.13808;0.03377;1.68628;0.02405;-1.62818;0.03812;-3.04803;
-0.00297;1.94307;-0.11160;-3.06534;-0.01276;3.13819;0.03840;1.69653;0.03214;-1.62083;0.03397;-3.08961;
-0.00304;1.94508;-0.11190;-3.06543;-0.01298;3.13832;0.03840;1.69653;0.03214;-1.62083;0.03397;-3.08961;
-0.00303;1.94731;-0.11207;-3.06535;-0.01278;3.13828;0.03840;1.69653;0.03214;-1.62083;0.03397;-3.08961;
-0.00308;1.94936;-0.11216;-3.06551;-0.01300;3.13839;0.04219;1.70674;0.03695;-1.61065;0.03209;-3.10939;
-0.00306;1.95160;-0.11232;-3.06550;-0.01281;3.13841;0.04219;1.70674;0.03695;-1.61065;0.03209;-3.10939;
-0.00286;1.95418;-0.11278;-3.06555;-0.01294;3.13850;0.04219;1.70674;0.03695;-1.61065;0.03209;-3.10939;
-0.00282;1.95642;-0.11298;-3.06553;-0.01279;3.13844;0.04219;1.70674;0.03695;-1.61065;0.03209;-3.10939;
-0.00287;1.95823;-0.11288;-3.06559;-0.01301;3.13852;0.04219;1.70674;0.03695;-1.61065;0.03209;-3.10939;
-0.00282;1.96045;-0.11303;-3.06558;-0.01272;3.13854;0.04219;1.70674;0.03695;-1.61065;0.03209;-3.10939;
-0.00319;1.96466;-0.11325;-3.06548;-0.01294;3.13864;0.05165;1.71628;0.03033;-1.57603;0.03390;-3.13473;
-0.00295;1.96733;-0.11371;-3.06553;-0.01284;3.13863;0.05165;1.71628;0.03033;-1.57603;0.03390;-3.13473;
-0.00283;1.97000;-0.11398;-3.06561;-0.01282;3.13863;0.05165;1.71628;0.03033;-1.57603;0.03390;-3.13473;
-0.00280;1.97228;-0.11417;-3.06568;-0.01287;3.13858;0.03653;1.72540;0.04269;-1.60847;0.03355;-3.08521;
-0.00272;1.97442;-0.11428;-3.06568;-0.01310;3.13873;0.03653;1.72540;0.04269;-1.60847;0.03355;-3.08521;
-0.00269;1.97672;-0.11445;-3.06565;-0.01280;3.13868;0.03653;1.72540;0.04269;-1.60847;0.03355;-3.08521;
-0.00275;1.97883;-0.11449;-3.06575;-0.01314;3.13864;0.03653;1.72540;0.04269;-1.60847;0.03355;-3.08521;
-0.00273;1.98113;-0.11467;-3.06570;-0.01287;3.13866;0.03653;1.72540;0.04269;-1.60847;0.03355;-3.08521;
-0.00260;1.98330;-0.11478;-3.06581;-0.01304;3.13868;0.03653;1.72540;0.04269;-1.60847;0.03355;-3.08521;
-0.00254;1.98558;-0.11493;-3.06579;-0.01294;3.13868;0.01515;1.73562;0.04651;-1.60447;0.03588;-3.04019;
-0.00251;1.98783;-0.11521;-3.06587;-0.01339;3.13893;0.01515;1.73562;0.04651;-1.60447;0.03588;-3.04019;
-0.00252;1.99230;-0.11542;-3.06595;-0.01316;3.13888;0.01515;1.73562;0.04651;-1.60447;0.03588;-3.04019;
-0.00247;1.99470;-0.11566;-3.06586;-0.01284;3.13899;-0.00497;1.74467;0.04513;-1.58976;0.03563;-3.01390;
-0.00243;1.99696;-0.11582;-3.06589;-0.01282;3.13902;-0.00497;1.74467;0.04513;-1.58976;0.03563;-3.01390;
-0.00250;1.99893;-0.11594;-3.06599;-0.01320;3.13897;-0.00497;1.74467;0.04513;-1.58976;0.03563;-3.01390;
-0.00247;2.00121;-0.11611;-3.06602;-0.01284;3.13902;-0.00497;1.74467;0.04513;-1.58976;0.03563;-3.01390;
-0.00254;2.00326;-0.11630;-3.06600;-0.01286;3.13906;-0.00497;1.74467;0.04513;-1.58976;0.03563;-3.01390;
-0.00252;2.00553;-0.11651;-3.06608;-0.01297;3.13904;-0.00497;1.74467;0.04513;-1.58976;0.03563;-3.01390;
-0.00239;2.00828;-0.11677;-3.06606;-0.01299;3.13902;0.01251;1.75412;0.05956;-1.62362;0.03491;-3.09648;
-0.00244;2.01037;-0.11689;-3.06604;-0.01272;3.13903;0.01251;1.75412;0.05956;-1.62362;0.03491;-3.09648;
-0.00247;2.01476;-0.11719;-3.06601;-0.01282;3.13921;0.01251;1.75412;0.05956;-1.62362;0.03491;-3.09648;
-0.00244;2.01702;-0.11735;-3.06605;-0.01291;3.13913;0.01251;1.75412;0.05956;-1.62362;0.03491;-3.09648;
-0.00236;2.01926;-0.11748;-3.06600;-0.01308;3.13933;0.01966;1.76475;0.05955;-1.60670;0.03281;-3.11464;
-0.00233;2.02156;-0.11766;-3.06596;-0.01297;3.13927;0.01966;1.76475;0.05955;-1.60670;0.03281;-3.11464;
-0.00220;2.02401;-0.11801;-3.06616;-0.01312;3.13921;0.01966;1.76475;0.05955;-1.60670;0.03281;-3.11464;
-0.00217;2.02630;-0.11820;-3.06620;-0.01316;3.13917;0.01966;1.76475;0.05955;-1.60670;0.03281;-3.11464;
-0.00214;2.02841;-0.11829;-3.06611;-0.01306;3.13925;0.03584;1.77310;0.03587;-1.53333;0.03275;3.13442;
-0.00209;2.03070;-0.11847;-3.06615;-0.01329;3.13927;0.03584;1.77310;0.03587;-1.53333;0.03275;3.13442;
-0.00219;2.03261;-0.11846;-3.06626;-0.01321;3.13930;0.03584;1.77310;0.03587;-1.53333;0.03275;3.13442;
-0.00225;2.03693;-0.11895;-3.06630;-0.01342;3.13927;0.03584;1.77310;0.03587;-1.53333;0.03275;3.13442;
-0.00218;2.03925;-0.11900;-3.06637;-0.01323;3.13932;0.02557;1.78060;-0.00183;-1.45577;0.02878;-3.09793;
-0.00215;2.04153;-0.11919;-3.06631;-0.01315;3.13930;0.02557;1.78060;-0.00183;-1.45577;0.02878;-3.09793;
-0.00220;2.04374;-0.11926;-3.06626;-0.01314;3.13934;0.02557;1.78060;-0.00183;-1.45577;0.02878;-3.09793;
-0.00218;2.04602;-0.11945;-3.06632;-0.01346;3.13926;0.02557;1.78060;-0.00183;-1.45577;0.02878;-3.09793;
-0.00222;2.04814;-0.11974;-3.06626;-0.01295;3.13936;0.01495;1.79242;-0.00608;-1.49491;0.03076;-3.07114;
-0.00204;2.05262;-0.11995;-3.06635;-0.01356;3.13942;0.01495;1.79242;-0.00608;-1.49491;0.03076;-3.07114;
-0.00216;2.05452;-0.12003;-3.06632;-0.01323;3.13939;0.01495;1.79242;-0.00608;-1.49491;0.03076;-3.07114;
-0.00211;2.05676;-0.12018;-3.06636;-0.01337;3.13944;0.01495;1.79242;-0.00608;-1.49491;0.03076;-3.07114;
-0.00226;2.05887;-0.12021;-3.06632;-0.01332;3.13944;0.01495;1.79242;-0.00608;-1.49491;0.03076;-3.07114;
-0.00224;2.06111;-0.12037;-3.06627;-0.01320;3.13946;0.02122;1.80449;-0.00398;-1.52993;0.03181;-3.09946;
-0.00228;2.06327;-0.12045;-3.06632;-0.01295;3.13947;0.02122;1.80449;-0.00398;-1.52993;0.03181;-3.09946;
-0.00226;2.06554;-0.12060;-3.06630;-0.01317;3.13946;0.02122;1.80449;-0.00398;-1.52993;0.03181;-3.09946;
-0.00229;2.06826;-0.12104;-3.06640;-0.01288;3.13944;0.03168;1.81433;-0.02422;-1.49104;0.03398;-3.12381;
-0.00239;2.06953;-0.12095;-3.06643;-0.01320;3.13951;0.03168;1.81433;-0.02422;-1.49104;0.03398;-3.12381;
-0.00233;2.07209;-0.12119;-3.06637;-0.01290;3.13950;0.03168;1.81433;-0.02422;-1.49104;0.03398;-3.12381;
-0.00228;2.07636;-0.12155;-3.06650;-0.01301;3.13946;0.03168;1.81433;-0.02422;-1.49104;0.03398;-3.12381;
-0.00230;2.07859;-0.12183;-3.06649;-0.01326;3.13946;0.05318;1.82351;-0.02274;-1.52154;0.03614;3.11403;
-0.00227;2.08082;-0.12205;-3.06650;-0.01282;3.13946;0.05318;1.82351;-0.02274;-1.52154;0.03614;3.11403;
-0.00223;2.08293;-0.12211;-3.06670;-0.01339;3.13939;0.05318;1.82351;-0.02274;-1.52154;0.03614;3.11403;
-0.00221;2.08526;-0.12231;-3.06661;-0.01307;3.13939;0.05318;1.82351;-0.02274;-1.52154;0.03614;3.11403;
-0.00228;2.08733;-0.12231;-3.06650;-0.01293;3.13944;0.05318;1.82351;-0.02274;-1.52154;0.03614;3.11403;
-0.00224;2.08956;-0.12249;-3.06655;-0.01318;3.13947;0.02385;1.83193;-0.03163;-1.51112;0.03302;-3.06731;
-0.00223;2.09166;-0.12276;-3.06667;-0.01320;3.13943;0.02385;1.83193;-0.03163;-1.51112;0.03302;-3.06731;
-0.00210;2.09657;-0.12302;-3.06664;-0.01291;3.13947;0.02385;1.83193;-0.03163;-1.51112;0.03302;-3.06731;
-0.00223;2.09880;-0.12328;-3.06667;-0.01343;3.13951;0.02385;1.83193;-0.03163;-1.51112;0.03302;-3.06731;
-0.00222;2.10090;-0.12344;-3.06658;-0.01281;3.13959;0.04651;1.84138;-0.02789;-1.53548;0.03580;-3.14142;
-0.00211;2.10287;-0.12356;-3.06658;-0.01337;3.13964;0.04651;1.84138;-0.02789;-1.53548;0.03580;-3.14142;
-0.00206;2.10510;-0.12379;-3.06658;-0.01304;3.13959;0.04651;1.84138;-0.02789;-1.53548;0.03580;-3.14142;
-0.00217;2.10712;-0.12380;-3.06656;-0.01324;3.13957;0.04651;1.84138;-0.02789;-1.53548;0.03580;-3.14142;
-0.00212;2.10937;-0.12399;-3.06654;-0.01305;3.13969;0.04966;1.85286;-0.02352;-1.55023;0.03413;-3.13457;
-0.00200;2.11201;-0.12426;-3.06659;-0.01320;3.13966;0.04966;1.85286;-0.02352;-1.55023;0.03413;-3.13457;
-0.00196;2.11427;-0.12441;-3.06654;-0.01307;3.13969;0.04966;1.85286;-0.02352;-1.55023;0.03413;-3.13457;
-0.00197;2.11649;-0.12455;-3.06657;-0.01295;3.13963;0.04966;1.85286;-0.02352;-1.55023;0.03413;-3.13457;
-0.00203;2.12094;-0.12480;-3.06651;-0.01285;3.13966;0.04966;1.85286;-0.02352;-1.55023;0.03413;-3.13457;
-0.00200;2.12307;-0.12504;-3.06658;-0.01307;3.13965;0.04966;1.85286;-0.02352;-1.55023;0.03413;-3.13457;
-0.00198;2.12534;-0.12520;-3.06661;-0.01310;3.13959;0.07391;1.86152;-0.02176;-1.55224;0.03312;3.09971;
-0.00191;2.12764;-0.12536;-3.06648;-0.01299;3.13977;0.07391;1.86152;-0.02176;-1.55224;0.03312;3.09971;
-0.00186;2.12989;-0.12551;-3.06651;-0.01298;3.13974;0.07391;1.86152;-0.02176;-1.55224;0.03312;3.09971;
-0.00175;2.13242;-0.12565;-3.06656;-0.01308;3.13958;0.07391;1.86152;-0.02176;-1.55224;0.03312;3.09971;
-0.00171;2.13448;-0.12579;-3.06651;-0.01293;3.13967;0.07391;1.86152;-0.02176;-1.55224;0.03312;3.09971;
-0.00183;2.13645;-0.12604;-3.06660;-0.01293;3.13963;0.04027;1.87275;-0.03157;-1.52612;0.03294;-3.07378;
-0.00179;2.13868;-0.12620;-3.06665;-0.01289;3.13973;0.04027;1.87275;-0.03157;-1.52612;0.03294;-3.07378;
-0.00187;2.14089;-0.12633;-3.06658;-0.01271;3.13970;0.04027;1.87275;-0.03157;-1.52612;0.03294;-3.07378;
-0.00187;2.14534;-0.12684;-3.06658;-0.01290;3.13970;0.04027;1.87275;-0.03157;-1.52612;0.03294;-3.07378;
-0.00195;2.14720;-0.12687;-3.06660;-0.01259;3.13964;0.04027;1.87275;-0.03157;-1.52612;0.03294;-3.07378;
-0.00193;2.14943;-0.12707;-3.06663;-0.01282;3.13961;0.04427;1.88603;-0.02652;-1.54558;0.03338;-3.10069;
-0.00171;2.15223;-0.12739;-3.06666;-0.01300;3.13968;0.04427;1.88603;-0.02652;-1.54558;0.03338;-3.10069;
-0.00167;2.15441;-0.12759;-3.06665;-0.01280;3.13966;0.04427;1.88603;-0.02652;-1.54558;0.03338;-3.10069;
-0.00175;2.15633;-0.12753;-3.06669;-0.01307;3.13964;0.04427;1.88603;-0.02652;-1.54558;0.03338;-3.10069;
