2.028;3.107;0.960;-1.835;0.001;2.595;-1.090;3.201;0.077;-1.586;0.038;-2.771;2.059;3.083;1.100;-1.871;-0.023;2.587;2.038;3.048;1.028;-1.858;0.012;2.570;2.676;2.938;1.521;-2.033;-0.097;2.616;2.894;4.109;0.502;-1.853;0.064;2.873;4.235;2.129;-0.356;-1.447;-0.174;1.945;2.082;2.998;0.968;-1.838;-0.001;2.562;
2.056;3.109;1.007;-1.848;0.003;2.588;2.092;3.016;1.123;-1.881;-0.014;2.563;1.983;3.142;1.081;-1.865;-0.013;2.610;2.004;2.980;1.147;-1.897;-0.003;2.577;2.676;2.938;1.521;-2.033;-0.097;2.616;2.894;4.109;0.502;-1.853;0.064;2.873;4.235;2.129;-0.356;-1.447;-0.174;1.945;2.044;3.006;0.984;-1.845;0.003;2.573;
2.093;3.096;0.958;-1.832;0.010;2.576;-1.219;3.069;-0.012;-1.559;0.030;-2.722;-1.767;3.077;-0.709;-1.382;-0.019;-2.595;1.759;3.027;1.181;-1.909;0.000;2.657;2.676;2.938;1.521;-2.033;-0.097;2.616;2.894;4.109;0.502;-1.853;0.064;2.873;4.235;2.129;-0.356;-1.447;-0.174;1.945;2.082;2.998;0.968;-1.838;-0.001;2.562;
2.048;3.083;0.985;-1.842;0.011;2.584;-1.243;3.097;-0.014;-1.559;0.021;-2.721;-1.777;3.001;-0.817;-1.350;-0.019;-2.582;2.015;3.048;1.055;-1.867;0.009;2.577;2.676;2.938;1.521;-2.033;-0.097;2.616;2.894;4.109;0.502;-1.853;0.064;2.873;4.235;2.129;-0.356;-1.447;-0.174;1.945;2.095;3.026;0.886;-1.809;-0.019;2.569;
2.028;3.107;0.960;-1.835;0.001;2.595;-1.169;3.149;0.026;-1.571;0.030;-2.745;2.059;3.083;1.100;-1.871;-0.023;2.587;2.027;3.027;1.028;-1.856;0.004;2.574;2.676;2.938;1.521;-2.033;-0.097;2.616;2.894;4.109;0.502;-1.853;0.064;2.873;4.235;2.129;-0.356;-1.447;-0.174;1.945;2.082;2.998;0.968;-1.838;-0.001;2.562;
2.072;3.122;0.931;-1.825;-0.000;2.587;-1.134;3.088;-0.180;-1.509;0.024;-2.746;-1.821;3.015;-0.755;-1.369;-0.009;-2.571;1.736;3.127;0.906;-1.829;0.047;2.667;2.676;2.938;1.521;-2.033;-0.097;2.616;2.894;4.109;0.502;-1.853;0.064;2.873;4.235;2.129;-0.356;-1.447;-0.174;1.945;2.076;3.020;0.942;-1.831;-0.011;2.572;
2.048;3.083;0.985;-1.842;0.011;2.584;-1.169;3.149;0.026;-1.571;0.030;-2.745;-1.758;3.070;-0.727;-1.377;0.001;-2.592;2.004;2.980;1.147;-1.897;-0.003;2.577;2.676;2.938;1.521;-2.033;-0.097;2.616;2.894;4.109;0.502;-1.853;0.064;2.873;4.235;2.129;-0.356;-1.447;-0.174;1.945;2.055;3.015;0.996;-1.850;-0.003;2.575;
2.056;3.109;1.007;-1.848;0.003;2.588;-1.243;3.097;-0.014;-1.559;0.021;-2.721;-1.821;3.015;-0.755;-1.369;-0.009;-2.571;2.038;3.048;1.028;-1.858;0.012;2.570;2.676;2.938;1.521;-2.033;-0.097;2.616;2.894;4.109;0.502;-1.853;0.064;2.873;4.235;2.129;-0.356;-1.447;-0.174;1.945;2.041;3.026;0.960;-1.838;-0.007;2.581;
2.048;3.082;0.986;-1.842;0.011;2.584;2.023;3.149;0.974;-1.837;0.009;2.595;2.031;3.158;1.009;-1.844;-0.002;2.599;2.008;3.125;0.697;-1.768;0.073;2.585;2.676;2.938;1.521;-2.033;-0.097;2.616;2.894;4.109;0.502;-1.853;0.064;2.873;4.235;2.129;-0.356;-1.447;-0.174;1.945;2.039;3.027;0.959;-1.838;-0.007;2.582;
2.007;3.132;0.934;-1.828;-0.009;2.606;2.092;3.017;1.124;-1.881;-0.014;2.563;-1.821;2.980;-0.642;-1.397;-0.019;-2.568;2.141;2.991;1.053;-1.867;0.008;2.533;2.676;2.938;1.521;-2.033;-0.097;2.616;2.894;4.109;0.502;-1.853;0.064;2.873;4.235;2.129;-0.356;-1.447;-0.174;1.945;2.076;3.020;0.942;-1.831;-0.011;2.572;
2.028;3.107;0.960;-1.835;0.001;2.595;-1.137;3.174;-0.062;-1.547;0.032;-2.756;-1.867;2.984;-0.580;-1.415;-0.009;-2.555;2.128;3.070;0.770;-1.784;0.049;2.545;2.676;2.938;1.521;-2.033;-0.097;2.616;2.894;4.109;0.502;-1.853;0.064;2.873;4.235;2.129;-0.356;-1.447;-0.174;1.945;2.076;3.020;0.942;-1.831;-0.011;2.572;
2.028;3.108;0.959;-1.835;0.001;2.595;-1.169;3.149;0.026;-1.571;0.030;-2.745;2.135;3.015;1.055;-1.860;-0.013;2.557;2.140;3.086;0.790;-1.792;0.055;2.541;2.676;2.938;1.521;-2.033;-0.097;2.616;2.894;4.109;0.502;-1.853;0.064;2.873;4.235;2.129;-0.356;-1.447;-0.174;1.945;2.055;3.015;0.996;-1.850;-0.003;2.575;
2.048;3.083;0.985;-1.842;0.011;2.584;2.141;3.018;1.052;-1.860;-0.002;2.549;2.128;3.086;0.941;-1.827;-0.012;2.568;2.076;3.070;0.933;-1.832;0.030;2.559;2.676;2.938;1.521;-2.033;-0.097;2.616;2.894;4.109;0.502;-1.853;0.064;2.873;4.235;2.129;-0.356;-1.447;-0.174;1.945;2.082;2.998;0.968;-1.838;-0.001;2.562;
