4.160;-3.204;-0.025;-1.476;-0.003;0.881;4.245;4.241;0.810;-1.625;0.011;2.324;-3.993;3.903;-0.683;-1.367;-0.007;-2.374;4.132;4.194;1.058;-1.673;0.015;2.326;3.644;4.207;1.039;-1.672;0.006;2.420;2.894;4.109;0.502;-1.853;0.064;2.873;4.166;1.037;-0.080;-1.429;-0.079;1.620;4.283;4.020;0.936;-1.648;-0.011;2.301;
4.160;-3.204;-0.025;-1.476;-0.003;0.881;4.344;4.136;0.898;-1.639;-0.006;2.300;-3.993;3.903;-0.683;-1.367;-0.007;-2.374;4.132;4.194;1.058;-1.673;0.015;2.326;3.644;4.207;1.039;-1.672;0.006;2.420;2.894;4.109;0.502;-1.853;0.064;2.873;4.166;1.037;-0.080;-1.429;-0.079;1.620;4.283;4.020;0.936;-1.648;-0.011;2.301;
4.160;-3.204;-0.025;-1.476;-0.003;0.881;4.344;4.136;0.898;-1.639;-0.006;2.300;4.323;4.059;0.895;-1.639;-0.020;2.298;-1.326;4.114;0.079;-1.482;0.061;-2.788;3.755;4.143;1.296;-1.721;-0.027;2.394;2.894;4.109;0.502;-1.853;0.064;2.873;4.166;1.037;-0.080;-1.429;-0.079;1.620;4.283;4.020;0.936;-1.648;-0.011;2.301;
4.160;-3.204;-0.025;-1.476;-0.003;0.881;4.344;4.136;0.898;-1.639;-0.006;2.300;4.323;4.059;0.895;-1.639;-0.020;2.298;-1.232;4.154;-0.027;-1.458;0.053;-2.808;3.755;4.143;1.296;-1.721;-0.027;2.394;2.894;4.109;0.502;-1.853;0.064;2.873;4.256;1.277;-0.203;-1.408;-0.100;1.674;4.283;4.020;0.936;-1.648;-0.011;2.301;
4.160;-3.204;-0.025;-1.476;-0.003;0.881;4.344;4.136;0.898;-1.639;-0.006;2.300;4.323;4.059;0.895;-1.639;-0.020;2.298;-1.232;4.154;-0.027;-1.458;0.053;-2.808;3.755;4.143;1.296;-1.721;-0.027;2.394;2.894;4.109;0.502;-1.853;0.064;2.873;4.256;1.277;-0.203;-1.408;-0.100;1.674;4.283;4.020;0.936;-1.648;-0.011;2.301;
4.160;-3.204;-0.025;-1.476;-0.003;0.881;4.344;4.136;0.898;-1.639;-0.006;2.300;4.323;4.059;0.895;-1.639;-0.020;2.298;-1.232;4.154;-0.027;-1.458;0.053;-2.808;1.206;4.048;-0.581;-1.311;0.115;3.013;2.894;4.109;0.502;-1.853;0.064;2.873;4.104;4.149;0.758;-1.609;-0.016;2.350;4.283;4.020;0.936;-1.648;-0.011;2.301;
4.160;-3.204;-0.025;-1.476;-0.003;0.881;-3.472;4.246;-0.053;-1.474;0.008;-2.482;-3.904;4.023;-0.615;-1.379;0.009;-2.398;4.020;4.282;0.972;-1.660;0.032;2.353;3.965;4.066;1.166;-1.690;-0.025;2.344;2.894;4.109;0.502;-1.853;0.064;2.873;4.204;3.980;1.115;-1.682;0.014;2.307;4.283;4.020;0.936;-1.648;-0.011;2.301;
4.160;-3.204;-0.025;-1.476;-0.003;0.881;-3.472;4.246;-0.053;-1.474;0.008;-2.482;4.228;4.109;1.003;-1.657;-0.037;2.318;-1.326;4.114;0.079;-1.482;0.061;-2.788;3.839;4.186;1.096;-1.674;-0.017;2.379;2.894;4.109;0.502;-1.853;0.064;2.873;4.160;3.973;1.080;-1.672;0.022;2.307;4.283;4.020;0.936;-1.648;-0.011;2.301;
4.160;-3.204;-0.025;-1.476;-0.003;0.881;4.245;4.241;0.810;-1.625;0.011;2.324;-3.889;4.105;-0.778;-1.353;0.010;-2.410;-1.223;4.195;0.172;-1.504;0.069;-2.814;3.779;4.194;1.292;-1.714;-0.035;2.394;2.894;4.109;0.502;-1.853;0.064;2.873;4.180;3.899;1.273;-1.712;0.038;2.288;4.283;4.020;0.936;-1.648;-0.011;2.301;
4.160;-3.204;-0.025;-1.476;-0.003;0.881;4.344;4.136;0.898;-1.639;-0.006;2.300;-3.889;4.105;-0.778;-1.353;0.010;-2.410;-1.223;4.195;0.172;-1.504;0.069;-2.814;3.665;4.258;1.025;-1.664;-0.001;2.420;2.894;4.109;0.502;-1.853;0.064;2.873;4.166;1.037;-0.080;-1.429;-0.079;1.620;4.283;4.020;0.936;-1.648;-0.011;2.301;
4.160;-3.204;-0.025;-1.476;-0.003;0.881;-3.472;4.246;-0.053;-1.474;0.008;-2.482;-3.889;4.105;-0.778;-1.353;0.010;-2.410;-1.223;4.195;0.172;-1.504;0.069;-2.814;3.839;4.186;1.096;-1.674;-0.017;2.379;2.894;4.109;0.502;-1.853;0.064;2.873;4.256;1.277;-0.203;-1.408;-0.100;1.674;4.365;-0.953;-0.099;-1.446;-0.052;1.251;
4.160;-3.204;-0.025;-1.476;-0.003;0.881;-3.488;3.991;-0.002;-1.481;0.007;-2.450;-3.889;4.105;-0.778;-1.353;0.010;-2.410;-1.223;4.195;0.172;-1.504;0.069;-2.814;3.839;4.186;1.096;-1.674;-0.017;2.379;2.894;4.109;0.502;-1.853;0.064;2.873;4.160;3.973;1.080;-1.672;0.022;2.307;4.283;4.020;0.936;-1.648;-0.011;2.301;
4.160;-3.204;-0.025;-1.476;-0.003;0.881;-3.488;3.991;-0.002;-1.481;0.007;-2.450;-3.889;4.105;-0.778;-1.353;0.010;-2.410;4.221;3.984;1.007;-1.666;0.016;2.287;3.839;4.186;1.096;-1.674;-0.017;2.379;2.894;4.109;0.502;-1.853;0.064;2.873;4.207;3.983;1.101;-1.679;0.013;2.307;4.283;4.020;0.936;-1.648;-0.011;2.301;
4.160;-3.204;-0.025;-1.476;-0.003;0.881;4.251;4.050;1.104;-1.676;-0.025;2.303;-3.893;4.280;-0.693;-1.370;0.009;-2.431;-1.099;4.364;-0.131;-1.447;0.084;-2.849;3.965;4.066;1.166;-1.690;-0.025;2.344;2.894;4.109;0.502;-1.853;0.064;2.873;4.007;0.846;0.010;-1.446;-0.071;1.567;4.283;4.020;0.936;-1.648;-0.011;2.301;
4.160;-3.204;-0.025;-1.476;-0.003;0.881;-3.488;3.991;-0.002;-1.481;0.007;-2.450;-3.893;4.280;-0.693;-1.370;0.009;-2.431;4.180;4.053;1.143;-1.692;0.010;2.302;3.965;4.066;1.166;-1.690;-0.025;2.344;2.894;4.109;0.502;-1.853;0.064;2.873;4.040;4.090;1.150;-1.689;0.029;2.341;4.189;4.082;0.788;-1.620;-0.016;2.321;
4.160;-3.204;-0.025;-1.476;-0.003;0.881;-3.488;3.991;-0.002;-1.481;0.007;-2.450;-3.893;4.280;-0.693;-1.370;0.009;-2.431;4.020;4.282;0.972;-1.660;0.032;2.353;3.665;4.258;1.025;-1.664;-0.001;2.420;2.894;4.109;0.502;-1.853;0.064;2.873;4.166;1.037;-0.080;-1.429;-0.079;1.620;4.186;-1.123;-0.068;-1.453;-0.063;1.202;
4.160;-3.204;-0.025;-1.476;-0.003;0.881;-3.488;3.991;-0.002;-1.481;0.007;-2.450;4.228;4.109;1.003;-1.657;-0.037;2.318;4.132;4.194;1.058;-1.673;0.015;2.326;1.033;4.136;-0.090;-1.435;0.105;3.041;2.894;4.109;0.502;-1.853;0.064;2.873;4.180;3.899;1.273;-1.712;0.038;2.288;4.283;4.020;0.936;-1.648;-0.011;2.301;
4.160;-3.204;-0.025;-1.476;-0.003;0.881;-3.488;3.991;-0.002;-1.481;0.007;-2.450;4.323;4.059;0.895;-1.639;-0.020;2.298;4.036;4.222;1.179;-1.694;-0.004;2.347;3.665;4.258;1.025;-1.664;-0.001;2.420;2.894;4.109;0.502;-1.853;0.064;2.873;4.253;3.716;1.226;-1.706;0.024;2.246;4.238;4.124;0.819;-1.628;-0.029;2.324;
4.160;-3.204;-0.025;-1.476;-0.003;0.881;4.344;4.136;0.898;-1.639;-0.006;2.300;4.227;4.182;0.821;-1.627;-0.003;2.322;-1.223;4.195;0.172;-1.504;0.069;-2.814;3.779;4.194;1.292;-1.714;-0.035;2.394;2.894;4.109;0.502;-1.853;0.064;2.873;4.180;3.899;1.273;-1.712;0.038;2.288;4.283;4.020;0.936;-1.648;-0.011;2.301;
4.160;-3.204;-0.025;-1.476;-0.003;0.881;-3.488;3.991;-0.002;-1.481;0.007;-2.450;4.416;3.999;0.794;-1.622;-0.003;2.277;-1.326;4.114;0.079;-1.482;0.061;-2.788;3.457;4.337;0.885;-1.640;0.023;2.470;2.894;4.109;0.502;-1.853;0.064;2.873;4.180;3.899;1.273;-1.712;0.038;2.288;4.322;4.018;0.671;-1.596;-0.021;2.296;
4.160;-3.204;-0.025;-1.476;-0.003;0.881;4.344;4.136;0.898;-1.639;-0.006;2.300;4.416;3.999;0.794;-1.622;-0.003;2.277;3.975;4.241;0.944;-1.652;0.019;2.358;3.457;4.337;0.885;-1.640;0.023;2.470;2.894;4.109;0.502;-1.853;0.064;2.873;4.180;3.899;1.273;-1.712;0.038;2.288;4.109;-1.174;0.076;-1.480;-0.057;1.187;
