1.987;3.077;0.950;-1.721;0.004;2.523
1.987;3.077;0.950;-1.721;0.004;2.523
2.015;3.066;0.982;-1.731;-0.001;2.515
2.011;3.069;0.966;-1.725;-0.002;2.516
2.011;3.069;0.966;-1.725;-0.002;2.516
2.028;3.056;0.990;-1.734;0.002;2.509
1.990;3.076;0.955;-1.723;0.004;2.522
1.999;3.074;0.952;-1.722;0.000;2.520
2.007;3.068;0.940;-1.718;0.003;2.516
2.017;3.064;0.966;-1.726;0.003;2.513
2.014;3.070;0.958;-1.723;-0.000;2.515
2.010;3.069;0.953;-1.722;-0.002;2.516
1.988;3.089;0.950;-1.721;0.002;2.525
1.999;3.079;0.950;-1.720;-0.001;2.521
2.013;3.069;0.971;-1.727;0.001;2.515
2.011;3.070;0.960;-1.724;-0.001;2.516
2.018;3.061;0.975;-1.729;0.001;2.513
2.015;3.068;0.963;-1.725;-0.001;2.515
2.040;3.048;0.955;-1.722;-0.009;2.506
2.064;3.029;0.989;-1.733;-0.008;2.496
2.035;3.050;0.969;-1.726;-0.006;2.507
2.017;3.056;0.958;-1.723;-0.004;2.513
2.017;3.056;0.958;-1.723;-0.004;2.513
2.009;3.049;0.988;-1.734;0.007;2.511
2.016;3.050;0.989;-1.734;0.005;2.510
2.021;3.054;0.990;-1.734;0.004;2.510
2.023;3.060;0.992;-1.734;0.001;2.511
2.023;3.058;0.991;-1.734;0.002;2.510
2.056;3.034;1.007;-1.739;-0.003;2.498
2.039;3.048;1.000;-1.736;-0.003;2.505
2.032;3.053;0.995;-1.735;0.000;2.507
2.027;3.049;0.992;-1.735;0.002;2.508
2.026;3.053;0.992;-1.734;0.003;2.509
2.019;3.065;0.971;-1.727;-0.000;2.513
2.021;3.053;0.970;-1.728;0.003;2.510
2.007;3.067;0.938;-1.717;-0.000;2.517
2.016;3.066;0.966;-1.726;-0.002;2.514
2.030;3.055;0.990;-1.734;0.003;2.508
2.020;3.064;0.970;-1.727;-0.000;2.512
2.022;3.059;0.980;-1.731;0.002;2.511
2.024;3.061;0.987;-1.732;-0.001;2.511
2.025;3.059;0.989;-1.733;0.001;2.510
2.007;3.059;1.029;-1.746;0.001;2.515
2.010;3.069;0.990;-1.733;-0.001;2.516
2.007;3.068;0.969;-1.727;-0.002;2.517
2.015;3.060;0.980;-1.730;0.001;2.513
2.021;3.059;0.986;-1.732;0.002;2.511
2.044;3.050;0.954;-1.722;0.000;2.504
2.033;3.056;0.973;-1.728;-0.001;2.508
2.020;3.064;0.961;-1.724;-0.002;2.513
2.021;3.058;0.976;-1.729;0.001;2.511
2.034;3.051;0.995;-1.735;0.004;2.506
2.031;3.056;0.994;-1.735;0.004;2.508
2.010;3.067;0.950;-1.721;-0.000;2.516
2.016;3.059;0.970;-1.727;0.002;2.512
2.020;3.058;0.981;-1.731;0.003;2.511
2.023;3.055;0.986;-1.732;0.003;2.510
2.025;3.057;0.989;-1.733;0.003;2.510
2.018;3.066;0.969;-1.727;-0.000;2.513
2.045;3.056;0.950;-1.721;0.008;2.504
2.035;3.057;0.971;-1.728;0.006;2.506
2.030;3.057;0.981;-1.731;0.005;2.508
2.030;3.059;0.987;-1.732;0.004;2.508
2.018;3.063;0.968;-1.726;0.000;2.513
2.013;3.069;0.959;-1.723;-0.001;2.515
2.011;3.069;0.954;-1.722;-0.002;2.517
2.019;3.061;0.973;-1.728;0.001;2.513
2.021;3.058;0.982;-1.731;0.002;2.511
2.016;3.065;0.966;-1.726;-0.001;2.514
2.013;3.069;0.958;-1.723;-0.002;2.516
2.020;3.063;0.975;-1.729;0.001;2.512
2.004;3.066;0.979;-1.731;0.008;2.516
2.005;3.067;0.964;-1.726;0.002;2.517
2.036;3.053;0.947;-1.720;0.009;2.505
2.029;3.054;0.969;-1.727;0.006;2.507
2.000;3.075;0.967;-1.726;0.006;2.519
1.998;3.078;0.937;-1.717;0.001;2.521
2.044;3.046;0.981;-1.730;-0.003;2.504
2.029;3.062;0.966;-1.725;-0.003;2.510
2.019;3.066;0.957;-1.723;-0.003;2.514
2.019;3.058;0.974;-1.728;0.000;2.511
2.022;3.057;0.982;-1.731;0.002;2.510
2.024;3.057;0.987;-1.733;0.003;2.510
2.026;3.058;0.989;-1.733;0.003;2.509
2.026;3.059;0.991;-1.734;0.003;2.509
2.018;3.065;0.970;-1.727;-0.000;2.513
2.038;3.045;0.993;-1.735;-0.000;2.504
2.038;3.045;0.993;-1.735;-0.000;2.504
2.038;3.047;0.974;-1.729;0.001;2.505
2.038;3.047;0.974;-1.729;0.001;2.505
2.023;3.059;0.962;-1.724;-0.001;2.511
2.025;3.058;0.984;-1.732;0.002;2.510
2.025;3.057;0.987;-1.733;0.003;2.509
2.024;3.054;0.989;-1.733;0.003;2.509
2.009;3.068;0.948;-1.720;-0.000;2.516
2.017;3.062;0.970;-1.727;0.002;2.513
2.017;3.062;0.970;-1.727;0.002;2.513
2.042;3.034;0.979;-1.730;-0.004;2.502
2.024;3.052;0.964;-1.725;-0.004;2.510
2.055;3.030;0.993;-1.734;-0.006;2.498
2.055;3.030;0.993;-1.734;-0.006;2.498
2.031;3.048;0.971;-1.727;-0.004;2.508
2.019;3.059;0.960;-1.724;-0.004;2.513
2.051;3.030;0.991;-1.734;-0.006;2.499
2.032;3.052;0.991;-1.734;-0.000;2.507
2.012;3.065;0.949;-1.720;-0.002;2.515
2.012;3.065;0.949;-1.720;-0.002;2.515
2.010;3.067;0.949;-1.720;-0.003;2.516
2.010;3.069;0.949;-1.720;-0.003;2.517
2.010;3.070;0.950;-1.720;-0.003;2.517
2.010;3.071;0.950;-1.720;-0.003;2.517
2.006;3.073;0.964;-1.725;0.002;2.518
2.005;3.070;0.956;-1.723;-0.000;2.518
2.008;3.072;0.953;-1.721;-0.002;2.517
2.008;3.071;0.951;-1.721;-0.003;2.517
2.017;3.067;0.972;-1.727;-0.003;2.514
2.023;3.064;0.982;-1.731;0.000;2.512
2.025;3.060;0.987;-1.732;0.002;2.510
2.016;3.065;0.968;-1.726;-0.001;2.514
2.013;3.069;0.959;-1.723;-0.002;2.516
2.006;3.082;0.934;-1.715;-0.003;2.520
2.015;3.068;0.963;-1.725;0.000;2.514
2.012;3.070;0.956;-1.722;-0.001;2.516
2.018;3.063;0.974;-1.728;0.001;2.512
2.023;3.060;0.983;-1.731;0.002;2.511
2.024;3.059;0.987;-1.733;0.003;2.510
2.018;3.065;0.968;-1.726;-0.000;2.514
2.004;3.065;1.020;-1.743;-0.000;2.517
2.007;3.068;0.984;-1.731;-0.002;2.517
2.048;3.039;1.004;-1.737;-0.005;2.502
2.038;3.047;0.988;-1.733;0.001;2.504
2.034;3.054;0.990;-1.733;0.002;2.507
2.029;3.056;0.991;-1.734;0.003;2.508
2.016;3.060;0.969;-1.727;-0.000;2.513
2.005;3.071;0.938;-1.717;-0.002;2.518
2.016;3.064;0.965;-1.726;0.001;2.514
2.012;3.066;0.957;-1.723;-0.001;2.515
2.019;3.061;0.974;-1.729;0.001;2.512
2.013;3.066;0.962;-1.724;-0.001;2.515
2.010;3.070;0.955;-1.722;-0.002;2.516
2.019;3.064;0.974;-1.728;0.001;2.513
2.022;3.059;0.982;-1.731;0.002;2.511
2.024;3.058;0.987;-1.733;0.003;2.510
2.025;3.058;0.989;-1.733;0.003;2.510
2.015;3.062;0.969;-1.727;-0.000;2.514
2.021;3.060;0.980;-1.730;0.002;2.511
2.023;3.058;0.986;-1.732;0.003;2.510
2.024;3.060;0.989;-1.733;-0.000;2.511
2.026;3.059;0.990;-1.734;0.002;2.510
2.017;3.064;0.970;-1.727;-0.001;2.514
2.021;3.058;0.980;-1.730;0.001;2.511
2.015;3.064;0.965;-1.725;-0.001;2.514
2.020;3.060;0.978;-1.730;0.001;2.512
2.023;3.058;0.985;-1.732;0.002;2.510
2.022;3.055;0.988;-1.733;0.003;2.510
2.025;3.057;0.990;-1.734;0.003;2.509
2.026;3.058;0.991;-1.734;0.003;2.509
2.027;3.058;0.991;-1.734;0.004;2.509
2.027;3.059;0.992;-1.734;0.004;2.509
2.026;3.059;0.992;-1.734;0.004;2.509
2.048;3.033;1.012;-1.741;0.002;2.499
2.035;3.044;1.001;-1.737;0.003;2.504
2.030;3.049;0.996;-1.736;0.003;2.507
2.028;3.054;0.994;-1.735;0.003;2.508
2.050;3.031;0.989;-1.734;-0.005;2.500
2.069;3.021;1.007;-1.739;-0.006;2.493
2.039;3.045;0.978;-1.729;-0.005;2.505
2.033;3.057;0.986;-1.732;-0.004;2.508
2.022;3.064;0.967;-1.726;-0.004;2.513
2.030;3.041;0.988;-1.733;-0.007;2.507
2.027;3.046;0.989;-1.734;-0.002;2.508
2.017;3.058;0.969;-1.727;-0.002;2.513
2.021;3.058;0.980;-1.730;0.001;2.511
2.015;3.065;0.965;-1.725;-0.001;2.514
2.021;3.061;0.978;-1.730;0.001;2.512
2.007;3.071;0.982;-1.731;0.008;2.516
2.015;3.062;0.987;-1.733;0.006;2.512
2.020;3.062;0.990;-1.733;0.002;2.512
2.023;3.060;0.991;-1.734;0.003;2.511
2.008;3.070;0.949;-1.720;-0.001;2.517
2.015;3.061;0.969;-1.727;0.001;2.513
2.012;3.066;0.959;-1.724;-0.001;2.515
2.010;3.068;0.954;-1.722;-0.002;2.516
2.037;3.042;0.950;-1.720;-0.009;2.507
2.023;3.056;0.950;-1.720;-0.006;2.512
2.025;3.057;0.971;-1.727;-0.001;2.511
2.025;3.057;0.981;-1.731;0.001;2.510
2.015;3.063;0.965;-1.725;-0.001;2.514
2.013;3.068;0.957;-1.723;-0.002;2.516
2.029;3.056;0.986;-1.732;0.002;2.508
1.998;3.071;0.974;-1.729;0.004;2.519
2.011;3.067;0.983;-1.731;0.001;2.515
2.017;3.058;0.986;-1.733;0.002;2.512
2.022;3.059;0.989;-1.733;0.003;2.511
2.007;3.070;0.948;-1.720;-0.000;2.517
2.018;3.065;0.970;-1.727;0.002;2.513
2.014;3.069;0.960;-1.724;-0.001;2.515
2.023;3.060;0.984;-1.732;0.002;2.511
2.023;3.060;0.984;-1.732;0.002;2.511
2.022;3.056;0.991;-1.733;-0.006;2.512
2.022;3.053;0.990;-1.734;-0.001;2.510
2.022;3.053;0.990;-1.734;-0.001;2.510
2.025;3.056;0.991;-1.734;0.001;2.510
2.026;3.057;0.991;-1.734;0.002;2.509
2.024;3.063;0.982;-1.731;0.002;2.511
2.024;3.059;0.986;-1.732;0.003;2.510
2.026;3.060;0.989;-1.733;0.003;2.510
2.017;3.065;0.969;-1.727;-0.000;2.513
2.014;3.069;0.960;-1.723;-0.002;2.515
2.014;3.069;0.960;-1.723;-0.002;2.515
2.020;3.063;0.976;-1.729;0.001;2.512
2.011;3.067;0.956;-1.722;-0.002;2.516
2.017;3.061;0.973;-1.728;0.001;2.513
2.013;3.066;0.961;-1.724;-0.001;2.515
2.012;3.070;0.956;-1.722;-0.002;2.516
2.011;3.071;0.953;-1.721;-0.003;2.517
1.994;3.077;0.948;-1.720;0.006;2.521
2.000;3.074;0.949;-1.720;0.001;2.519
1.996;3.078;0.928;-1.714;-0.001;2.521
2.010;3.071;0.961;-1.724;-0.002;2.516
2.015;3.061;0.975;-1.729;0.001;2.513
2.012;3.066;0.962;-1.725;-0.001;2.515
2.017;3.058;0.976;-1.729;0.001;2.512
1.989;3.085;0.950;-1.721;0.003;2.524
2.026;3.056;0.948;-1.720;-0.007;2.511
2.024;3.054;0.970;-1.727;-0.002;2.510
2.015;3.062;0.959;-1.724;-0.002;2.514
2.012;3.067;0.954;-1.722;-0.003;2.516
2.012;3.071;0.952;-1.721;-0.003;2.517
2.008;3.067;0.950;-1.721;-0.003;2.517
2.016;3.061;0.970;-1.727;0.000;2.513
1.985;3.080;0.946;-1.720;0.003;2.524
1.998;3.074;0.948;-1.720;-0.000;2.521
2.013;3.067;0.970;-1.727;0.002;2.515
2.017;3.058;0.980;-1.731;0.003;2.512
2.022;3.059;0.986;-1.732;0.003;2.511
2.015;3.064;0.968;-1.726;-0.000;2.514
2.021;3.061;0.980;-1.730;0.002;2.512
2.015;3.066;0.965;-1.725;-0.001;2.515
2.012;3.070;0.957;-1.723;-0.002;2.516
2.010;3.071;0.953;-1.721;-0.003;2.517
2.018;3.065;0.973;-1.728;0.000;2.513
2.017;3.065;0.951;-1.721;0.003;2.513
1.997;3.075;0.947;-1.720;0.009;2.519
2.012;3.066;0.969;-1.727;0.006;2.514
2.020;3.062;0.981;-1.731;0.005;2.512
2.013;3.064;0.964;-1.725;0.001;2.514
2.016;3.056;0.977;-1.730;0.002;2.512
2.013;3.063;0.963;-1.725;-0.001;2.514
2.019;3.060;0.977;-1.730;0.002;2.512
2.025;3.058;0.975;-1.729;0.004;2.509
2.005;3.064;0.969;-1.727;0.004;2.516
2.005;3.064;0.969;-1.727;0.004;2.516
2.008;3.068;0.959;-1.724;0.000;2.516
2.006;3.066;0.954;-1.722;-0.001;2.517
2.007;3.070;0.952;-1.721;-0.002;2.517
2.018;3.065;0.972;-1.728;0.001;2.513
2.013;3.067;0.960;-1.724;-0.001;2.515
2.008;3.065;0.954;-1.722;-0.002;2.516
2.037;3.033;0.993;-1.735;-0.001;2.502
2.024;3.054;0.971;-1.728;-0.002;2.510
2.017;3.064;0.961;-1.724;-0.003;2.514
2.013;3.066;0.955;-1.722;-0.003;2.515
2.012;3.070;0.952;-1.721;-0.003;2.516
2.010;3.070;0.951;-1.721;-0.003;2.517
2.020;3.067;0.972;-1.727;0.000;2.513
2.013;3.068;0.960;-1.724;-0.002;2.515
2.018;3.064;0.976;-1.729;-0.002;2.514
1.987;3.084;0.949;-1.721;0.002;2.525
1.987;3.084;0.949;-1.721;0.002;2.525
1.997;3.077;0.949;-1.720;-0.001;2.521
2.005;3.076;0.950;-1.720;-0.002;2.519
2.000;3.079;0.929;-1.714;-0.003;2.521
2.003;3.072;0.939;-1.717;-0.003;2.519
2.013;3.068;0.966;-1.725;-0.003;2.515
1.999;3.067;1.019;-1.742;-0.001;2.519
2.006;3.071;0.985;-1.731;-0.002;2.518
2.016;3.064;0.988;-1.733;0.001;2.514
2.003;3.072;0.947;-1.720;-0.002;2.519
2.044;3.041;0.985;-1.732;-0.004;2.502
2.035;3.049;0.988;-1.733;-0.000;2.506
2.024;3.062;0.969;-1.726;-0.002;2.512
2.046;3.032;1.001;-1.737;-0.000;2.500
2.029;3.049;0.993;-1.735;0.003;2.507
2.020;3.061;0.971;-1.727;-0.000;2.512
2.021;3.055;0.981;-1.731;0.002;2.511
2.023;3.060;0.987;-1.732;-0.001;2.511
2.024;3.058;0.989;-1.733;0.001;2.510
1.999;3.066;0.965;-1.726;0.008;2.518
2.011;3.061;0.978;-1.730;0.006;2.513
2.011;3.067;0.964;-1.725;0.001;2.515
2.002;3.074;0.936;-1.716;-0.001;2.519
2.013;3.064;0.964;-1.725;0.001;2.514
2.011;3.068;0.956;-1.723;-0.001;2.516
2.012;3.071;0.954;-1.721;-0.002;2.516
2.020;3.066;0.973;-1.728;0.001;2.513
2.023;3.061;0.982;-1.731;0.002;2.511
2.016;3.065;0.965;-1.726;-0.001;2.514
2.022;3.061;0.979;-1.730;0.002;2.512
2.015;3.065;0.964;-1.725;-0.001;2.514
2.013;3.070;0.957;-1.723;-0.002;2.516
2.018;3.060;0.974;-1.728;0.001;2.512
2.012;3.065;0.961;-1.724;-0.001;2.515
2.013;3.070;0.956;-1.722;-0.002;2.516
2.017;3.059;0.973;-1.728;0.001;2.513
2.021;3.057;0.982;-1.731;0.002;2.511
2.016;3.065;0.966;-1.726;-0.001;2.514
2.013;3.070;0.958;-1.723;-0.002;2.516
2.021;3.065;0.975;-1.729;0.001;2.512
2.025;3.065;0.984;-1.731;0.002;2.511
2.026;3.062;0.988;-1.733;0.003;2.510
2.026;3.059;0.990;-1.733;0.003;2.510
2.018;3.065;0.970;-1.727;-0.000;2.513
2.014;3.069;0.960;-1.723;-0.002;2.515
2.011;3.065;0.954;-1.722;-0.003;2.516
2.017;3.058;0.972;-1.728;0.001;2.513
2.013;3.064;0.961;-1.724;-0.001;2.515
2.017;3.059;0.976;-1.729;0.001;2.512
2.021;3.056;0.983;-1.732;0.002;2.511
2.024;3.058;0.988;-1.733;0.003;2.510
2.016;3.063;0.968;-1.726;-0.000;2.514
2.018;3.055;0.978;-1.730;0.002;2.511
2.011;3.061;0.963;-1.725;-0.001;2.515
2.018;3.059;0.977;-1.730;0.001;2.512
2.013;3.064;0.963;-1.725;-0.001;2.515
2.013;3.064;0.963;-1.725;-0.001;2.515
1.999;3.073;0.960;-1.725;0.008;2.518
2.005;3.073;0.955;-1.722;0.002;2.518
2.007;3.071;0.952;-1.721;-0.000;2.517
2.016;3.065;0.972;-1.728;0.002;2.513
1.986;3.082;0.947;-1.720;0.004;2.524
1.995;3.073;0.947;-1.720;0.000;2.521
2.003;3.073;0.949;-1.720;-0.002;2.519
2.007;3.073;0.949;-1.720;-0.002;2.518
2.016;3.065;0.971;-1.727;0.001;2.514
2.012;3.068;0.960;-1.724;-0.001;2.515
2.020;3.062;0.976;-1.729;0.001;2.512
2.016;3.070;0.963;-1.725;-0.001;2.515
2.021;3.067;0.978;-1.729;-0.002;2.513
2.023;3.061;0.985;-1.732;0.001;2.511
2.017;3.067;0.967;-1.726;-0.001;2.514
2.013;3.069;0.958;-1.723;-0.002;2.516
2.011;3.069;0.954;-1.722;-0.003;2.516
2.020;3.065;0.973;-1.728;0.000;2.513
2.052;3.035;0.998;-1.736;-0.003;2.499
2.031;3.054;0.974;-1.728;-0.003;2.508
2.077;3.026;0.962;-1.724;-0.008;2.492
2.052;3.044;0.977;-1.729;-0.002;2.501
2.039;3.051;0.984;-1.732;0.001;2.505
2.025;3.062;0.967;-1.726;-0.001;2.511
2.043;3.040;0.956;-1.722;-0.009;2.504
2.025;3.057;0.953;-1.721;-0.006;2.511
2.018;3.066;0.951;-1.721;-0.005;2.514
2.013;3.068;0.950;-1.720;-0.004;2.516
2.011;3.070;0.950;-1.720;-0.004;2.516
2.011;3.070;0.950;-1.720;-0.004;2.517
2.010;3.071;0.950;-1.720;-0.003;2.517
2.008;3.068;0.949;-1.720;-0.003;2.517
2.015;3.060;0.970;-1.727;0.000;2.513
2.016;3.057;0.975;-1.729;0.001;2.512
2.013;3.064;0.962;-1.725;-0.001;2.515
2.022;3.065;0.978;-1.729;0.001;2.512
2.022;3.065;0.978;-1.729;0.001;2.512
2.023;3.061;0.985;-1.732;0.002;2.511
2.004;3.074;0.937;-1.716;-0.002;2.519
2.006;3.072;0.943;-1.718;-0.003;2.518
2.006;3.072;0.943;-1.718;-0.003;2.518
2.013;3.068;0.958;-1.723;-0.001;2.515
2.019;3.066;0.976;-1.728;-0.002;2.514
2.023;3.061;0.984;-1.731;0.001;2.511
2.018;3.069;0.967;-1.726;-0.001;2.514
2.023;3.065;0.980;-1.730;0.001;2.512
2.017;3.069;0.965;-1.725;-0.001;2.514
2.022;3.064;0.979;-1.730;0.001;2.512
2.007;3.072;0.943;-1.718;-0.001;2.518
2.016;3.069;0.968;-1.726;-0.002;2.515
2.022;3.064;0.980;-1.730;0.001;2.512
1.994;3.075;0.971;-1.728;0.003;2.521
2.001;3.072;0.960;-1.724;0.000;2.519
2.006;3.072;0.955;-1.722;-0.002;2.518
2.007;3.071;0.952;-1.721;-0.003;2.518
2.007;3.067;0.950;-1.721;-0.003;2.517
2.008;3.070;0.950;-1.720;-0.003;2.517
2.000;3.076;0.929;-1.714;-0.003;2.520
2.004;3.072;0.939;-1.717;-0.003;2.519
2.016;3.066;0.966;-1.726;0.000;2.514
2.012;3.067;0.957;-1.723;-0.002;2.516
2.018;3.061;0.974;-1.729;0.001;2.512
2.054;3.037;0.999;-1.736;-0.003;2.499
2.019;3.052;1.035;-1.748;-0.002;2.511
2.014;3.061;0.992;-1.734;-0.002;2.514
2.011;3.065;0.970;-1.727;-0.003;2.516
2.010;3.067;0.960;-1.724;-0.003;2.516
2.017;3.060;0.975;-1.729;0.000;2.513
2.039;3.039;0.960;-1.724;-0.008;2.505
2.025;3.056;0.955;-1.722;-0.006;2.511
2.017;3.063;0.952;-1.721;-0.005;2.514
2.015;3.054;0.969;-1.727;-0.000;2.512
2.015;3.059;0.949;-1.721;0.003;2.513
2.019;3.057;0.970;-1.728;0.003;2.511
2.013;3.060;0.959;-1.724;-0.000;2.514
2.012;3.066;0.955;-1.722;-0.002;2.516
2.020;3.066;0.974;-1.728;-0.002;2.514
2.024;3.064;0.983;-1.731;0.001;2.511
2.026;3.061;0.988;-1.733;0.002;2.510
2.035;3.052;1.001;-1.737;0.004;2.506
2.033;3.059;0.997;-1.736;0.004;2.507
2.020;3.064;0.973;-1.728;0.000;2.512
2.015;3.068;0.961;-1.724;-0.002;2.515
1.998;3.079;0.953;-1.722;0.007;2.520
2.005;3.075;0.951;-1.721;0.002;2.518
1.999;3.077;0.969;-1.727;0.009;2.519
2.013;3.070;0.981;-1.731;0.006;2.514
2.011;3.071;0.965;-1.725;0.001;2.516
2.017;3.062;0.978;-1.730;0.002;2.512
2.020;3.058;0.985;-1.732;0.003;2.511
2.020;3.058;0.985;-1.732;0.003;2.511
2.016;3.064;0.969;-1.726;-0.002;2.514
2.016;3.064;0.969;-1.726;-0.002;2.514
2.012;3.072;0.955;-1.722;-0.003;2.516
2.012;3.072;0.955;-1.722;-0.003;2.516
2.011;3.072;0.953;-1.721;-0.003;2.517
2.013;3.067;0.961;-1.724;-0.002;2.515
2.021;3.065;0.977;-1.729;0.001;2.512
2.021;3.065;0.977;-1.729;0.001;2.512
2.016;3.064;0.986;-1.733;0.006;2.512
2.013;3.065;0.968;-1.726;0.001;2.515
2.018;3.059;0.979;-1.730;0.002;2.512
2.024;3.060;0.986;-1.732;0.003;2.511
2.024;3.060;0.986;-1.732;0.003;2.511
2.025;3.058;0.989;-1.733;0.003;2.510
2.015;3.070;0.960;-1.723;-0.002;2.515
2.020;3.064;0.976;-1.729;0.001;2.512
2.015;3.068;0.963;-1.724;-0.001;2.515
2.012;3.069;0.956;-1.722;-0.002;2.516
2.009;3.066;0.952;-1.721;-0.003;2.517
2.009;3.068;0.951;-1.721;-0.003;2.517
2.021;3.068;0.972;-1.727;0.000;2.513
2.042;3.045;0.959;-1.723;-0.008;2.505
2.024;3.055;0.954;-1.722;-0.006;2.511
2.016;3.063;0.952;-1.721;-0.005;2.514
2.013;3.066;0.950;-1.721;-0.004;2.516
2.020;3.063;0.972;-1.727;-0.000;2.512
2.054;3.036;0.997;-1.735;-0.004;2.499
2.010;3.061;0.980;-1.730;0.001;2.515
2.048;3.036;1.002;-1.737;-0.003;2.500
2.029;3.055;0.976;-1.729;-0.003;2.509
2.029;3.056;0.984;-1.731;0.000;2.509
2.019;3.064;0.967;-1.726;-0.002;2.513
2.014;3.068;0.958;-1.723;-0.002;2.515
2.010;3.067;0.953;-1.722;-0.003;2.516
2.011;3.071;0.952;-1.721;-0.003;2.517
2.018;3.067;0.972;-1.727;-0.003;2.514
2.046;3.030;0.997;-1.736;-0.004;2.500
2.036;3.044;0.994;-1.735;-0.000;2.505
2.063;3.028;1.009;-1.739;-0.004;2.495
2.035;3.050;0.979;-1.730;-0.004;2.507
2.023;3.062;0.965;-1.725;-0.003;2.512
2.052;3.031;0.993;-1.734;-0.005;2.499
2.030;3.048;0.970;-1.727;-0.004;2.508
2.023;3.048;0.980;-1.731;-0.000;2.509
2.014;3.057;0.964;-1.725;-0.002;2.513
2.010;3.062;0.956;-1.723;-0.003;2.515
2.014;3.067;0.962;-1.724;-0.001;2.515
2.014;3.067;0.962;-1.724;-0.001;2.515
2.012;3.070;0.956;-1.722;-0.002;2.516
2.010;3.069;0.953;-1.721;-0.003;2.517
2.011;3.071;0.951;-1.721;-0.003;2.517
2.012;3.073;0.951;-1.720;-0.003;2.517
2.010;3.072;0.950;-1.720;-0.003;2.517
2.011;3.074;0.951;-1.720;-0.003;2.517
2.009;3.071;0.950;-1.720;-0.003;2.517
2.009;3.071;0.950;-1.720;-0.003;2.517
2.018;3.065;0.971;-1.727;0.000;2.513
2.022;3.067;0.977;-1.729;0.001;2.512
2.015;3.069;0.963;-1.725;-0.001;2.515
2.020;3.061;0.977;-1.729;0.001;2.512
2.014;3.064;0.963;-1.725;-0.001;2.515
2.011;3.064;0.956;-1.722;-0.002;2.516
2.011;3.069;0.953;-1.721;-0.003;2.517
2.011;3.071;0.952;-1.721;-0.003;2.517
1.998;3.072;1.012;-1.740;-0.002;2.520
2.010;3.063;1.002;-1.737;0.001;2.514
2.002;3.074;0.955;-1.722;-0.001;2.519
2.005;3.072;0.952;-1.721;-0.002;2.518
2.015;3.063;0.971;-1.728;0.001;2.514
2.050;3.038;0.998;-1.736;-0.003;2.500
2.030;3.056;0.974;-1.728;-0.003;2.509
2.021;3.066;0.962;-1.724;-0.003;2.513
2.016;3.071;0.956;-1.722;-0.003;2.515
2.005;3.079;0.932;-1.715;-0.004;2.519
2.013;3.066;0.961;-1.724;0.000;2.514
2.013;3.072;0.956;-1.722;-0.002;2.516
2.011;3.070;0.953;-1.721;-0.003;2.516
2.019;3.065;0.973;-1.728;0.001;2.513
