3.096;-1.019;-0.057;-1.548;-0.023;1.227;3.094;1.917;1.006;-1.853;-0.022;2.117;3.090;2.051;1.028;-1.856;-0.009;2.152;3.033;2.034;1.020;-1.859;0.008;2.147;2.676;2.938;1.521;-2.033;-0.097;2.616;2.894;4.109;0.502;-1.853;0.064;2.873;4.235;2.129;-0.356;-1.447;-0.174;1.945;3.069;1.798;1.155;-1.898;0.026;2.080;
3.096;-1.019;-0.057;-1.548;-0.023;1.227;3.110;2.096;1.035;-1.857;-0.013;2.156;3.144;2.088;0.978;-1.839;0.002;2.149;3.009;2.058;1.005;-1.856;0.016;2.159;2.676;2.938;1.521;-2.033;-0.097;2.616;2.894;4.109;0.502;-1.853;0.064;2.873;4.235;2.129;-0.356;-1.447;-0.174;1.945;3.098;1.978;0.829;-1.804;-0.021;2.137;
3.096;-1.019;-0.057;-1.548;-0.023;1.227;-2.258;1.962;0.018;-1.557;0.001;-2.282;-2.776;2.032;-0.669;-1.390;0.005;-2.207;3.033;2.034;1.020;-1.859;0.008;2.147;2.676;2.938;1.521;-2.033;-0.097;2.616;2.894;4.109;0.502;-1.853;0.064;2.873;4.235;2.129;-0.356;-1.447;-0.174;1.945;3.066;1.944;0.973;-1.844;0.004;2.128;
3.096;-1.019;-0.057;-1.548;-0.023;1.227;3.078;2.001;1.084;-1.875;-0.014;2.140;-2.776;2.032;-0.669;-1.390;0.005;-2.207;3.058;1.990;1.011;-1.859;0.014;2.128;2.676;2.938;1.521;-2.033;-0.097;2.616;2.894;4.109;0.502;-1.853;0.064;2.873;4.235;2.129;-0.356;-1.447;-0.174;1.945;3.034;1.951;1.124;-1.889;0.024;2.131;
3.069;2.056;0.965;-1.841;0.011;2.154;3.070;1.936;1.031;-1.860;-0.032;2.128;3.090;2.051;1.028;-1.856;-0.009;2.152;3.034;2.034;1.019;-1.859;0.008;2.147;2.676;2.938;1.521;-2.033;-0.097;2.616;2.894;4.109;0.502;-1.853;0.064;2.873;4.235;2.129;-0.356;-1.447;-0.174;1.945;3.034;1.951;1.124;-1.889;0.024;2.131;
3.096;-1.019;-0.057;-1.548;-0.023;1.227;3.102;1.985;1.060;-1.868;-0.004;2.130;3.138;2.166;0.988;-1.839;-0.008;2.169;3.055;2.028;0.995;-1.852;0.017;2.138;2.676;2.938;1.521;-2.033;-0.097;2.616;2.894;4.109;0.502;-1.853;0.064;2.873;4.235;2.129;-0.356;-1.447;-0.174;1.945;3.039;1.928;1.128;-1.890;0.023;2.123;
3.118;1.980;0.925;-1.830;-0.000;2.129;3.097;1.942;1.054;-1.866;-0.023;2.123;3.114;2.106;1.008;-1.847;-0.009;2.160;3.033;2.034;1.020;-1.859;0.008;2.147;2.676;2.938;1.521;-2.033;-0.097;2.616;2.894;4.109;0.502;-1.853;0.064;2.873;4.235;2.129;-0.356;-1.447;-0.174;1.945;3.098;1.978;0.829;-1.804;-0.021;2.137;
3.096;-1.019;-0.057;-1.548;-0.023;1.227;3.118;1.897;0.983;-1.846;-0.012;2.107;3.119;2.034;0.999;-1.848;0.002;2.140;3.033;2.034;1.020;-1.859;0.008;2.147;2.676;2.938;1.521;-2.033;-0.097;2.616;2.894;4.109;0.502;-1.853;0.064;2.873;4.235;2.129;-0.356;-1.447;-0.174;1.945;3.052;1.937;1.153;-1.900;0.019;2.127;
3.154;1.961;0.800;-1.796;-0.023;2.122;-2.240;2.049;-0.061;-1.536;0.012;-2.304;3.144;2.088;0.978;-1.839;0.002;2.149;3.058;1.990;1.011;-1.859;0.014;2.128;2.676;2.938;1.521;-2.033;-0.097;2.616;2.894;4.109;0.502;-1.853;0.064;2.873;4.235;2.129;-0.356;-1.447;-0.174;1.945;3.034;1.951;1.124;-1.889;0.024;2.131;
3.096;-1.019;-0.057;-1.548;-0.023;1.227;-2.258;1.962;0.018;-1.557;0.001;-2.282;3.090;2.051;1.028;-1.856;-0.009;2.152;3.034;2.034;1.019;-1.859;0.008;2.147;2.676;2.938;1.521;-2.033;-0.097;2.616;2.894;4.109;0.502;-1.853;0.064;2.873;4.235;2.129;-0.356;-1.447;-0.174;1.945;3.111;1.739;0.991;-1.849;0.005;2.061;
