0.969;0.984;0.988;-1.853;0.012;2.383
0.978;0.974;0.990;-1.854;0.010;2.372
0.973;0.979;0.989;-1.854;0.012;2.376
0.975;0.980;0.986;-1.851;0.011;2.376
0.974;0.972;0.994;-1.859;0.006;2.374
0.969;0.975;0.994;-1.859;0.012;2.377
0.968;0.979;0.995;-1.860;0.014;2.378
0.964;0.983;0.995;-1.860;0.016;2.382
0.966;0.982;0.993;-1.858;0.014;2.382
0.968;0.984;0.988;-1.853;0.012;2.382
0.970;0.984;0.986;-1.851;0.011;2.382
0.969;0.985;0.988;-1.853;0.011;2.383
0.970;0.985;0.986;-1.850;0.010;2.383
0.970;0.984;0.988;-1.853;0.011;2.382
0.972;0.982;0.988;-1.852;0.013;2.378
0.975;0.975;0.992;-1.856;0.013;2.372
0.972;0.979;0.991;-1.856;0.012;2.377
0.969;0.981;0.994;-1.858;0.015;2.378
0.968;0.980;0.992;-1.857;0.013;2.380
0.970;0.977;0.994;-1.859;0.014;2.376
0.964;0.976;0.998;-1.863;0.020;2.377
0.967;0.975;0.996;-1.861;0.018;2.375
0.969;0.980;0.989;-1.854;0.014;2.379
0.971;0.978;0.990;-1.855;0.013;2.377
0.971;0.978;0.990;-1.855;0.013;2.377
0.973;0.977;0.991;-1.855;0.011;2.376
0.970;0.982;0.988;-1.853;0.012;2.380
0.969;0.983;0.988;-1.853;0.013;2.380
0.971;0.979;0.987;-1.852;0.014;2.377
0.972;0.983;0.984;-1.849;0.014;2.379
0.970;0.983;0.987;-1.852;0.013;2.381
0.967;0.981;0.991;-1.856;0.015;2.380
0.969;0.973;1.001;-1.865;0.017;2.373
0.972;0.975;0.997;-1.861;0.013;2.374
0.974;0.978;0.993;-1.856;0.013;2.374
0.970;0.980;0.995;-1.858;0.015;2.377
0.970;0.981;0.993;-1.857;0.013;2.379
0.968;0.981;0.994;-1.859;0.015;2.379
0.970;0.984;0.989;-1.853;0.012;2.381
0.967;0.981;0.992;-1.857;0.015;2.380
0.966;0.980;0.994;-1.859;0.016;2.380
0.967;0.981;0.995;-1.859;0.016;2.380
0.965;0.981;1.000;-1.863;0.018;2.379
0.967;0.982;0.995;-1.859;0.015;2.381
0.964;0.985;0.993;-1.857;0.013;2.385
0.969;0.975;0.997;-1.862;0.007;2.378
0.969;0.979;0.992;-1.858;0.011;2.379
0.967;0.980;0.994;-1.859;0.014;2.379
0.965;0.980;0.999;-1.863;0.017;2.379
0.967;0.982;0.994;-1.858;0.017;2.380
0.968;0.979;0.998;-1.862;0.018;2.376
0.970;0.976;0.997;-1.862;0.016;2.375
0.968;0.979;0.998;-1.862;0.015;2.378
0.970;0.983;0.991;-1.855;0.012;2.381
0.969;0.983;0.989;-1.854;0.013;2.381
0.967;0.981;0.992;-1.857;0.015;2.380
0.965;0.980;0.998;-1.862;0.017;2.380
0.966;0.981;0.997;-1.861;0.017;2.379
0.966;0.981;0.996;-1.861;0.017;2.379
0.967;0.982;0.994;-1.858;0.014;2.381
0.971;0.984;0.984;-1.849;0.011;2.382
0.967;0.979;0.990;-1.856;0.013;2.380
0.965;0.979;0.996;-1.861;0.016;2.380
0.968;0.981;0.991;-1.856;0.011;2.382
0.966;0.980;0.993;-1.858;0.014;2.381
0.966;0.980;0.995;-1.859;0.016;2.380
0.970;0.973;0.998;-1.863;0.008;2.376
0.973;0.970;1.001;-1.865;0.012;2.371
0.969;0.975;0.998;-1.863;0.015;2.375
0.963;0.980;0.997;-1.862;0.016;2.381
0.968;0.971;1.001;-1.867;0.007;2.377
0.969;0.977;0.996;-1.861;0.009;2.380
0.969;0.980;0.993;-1.858;0.011;2.381
0.967;0.980;0.995;-1.859;0.014;2.380
0.970;0.978;0.990;-1.856;0.014;2.377
0.965;0.978;0.996;-1.861;0.020;2.377
0.969;0.983;0.988;-1.853;0.012;2.381
0.972;0.981;0.988;-1.852;0.013;2.378
0.969;0.981;0.992;-1.856;0.015;2.379
0.966;0.979;0.993;-1.858;0.016;2.379
0.967;0.980;0.990;-1.856;0.015;2.380
0.969;0.977;0.992;-1.858;0.016;2.376
0.971;0.977;0.990;-1.855;0.015;2.375
0.973;0.978;0.991;-1.855;0.013;2.375
0.973;0.978;0.994;-1.857;0.015;2.374
0.974;0.977;0.992;-1.856;0.012;2.375
0.970;0.980;0.995;-1.858;0.014;2.377
0.971;0.978;0.995;-1.859;0.014;2.375
0.972;0.978;0.996;-1.859;0.015;2.374
0.974;0.974;1.001;-1.863;0.015;2.370
0.972;0.973;0.998;-1.862;0.015;2.371
0.972;0.974;0.997;-1.861;0.016;2.372
0.978;0.973;0.992;-1.856;0.010;2.371
0.977;0.972;0.998;-1.862;0.013;2.369
0.971;0.976;0.997;-1.861;0.015;2.374
0.972;0.976;0.996;-1.860;0.016;2.374
0.975;0.973;0.996;-1.860;0.014;2.370
0.975;0.973;0.996;-1.860;0.014;2.370
0.972;0.978;0.994;-1.858;0.013;2.376
0.973;0.977;0.992;-1.857;0.011;2.375
0.975;0.978;0.991;-1.855;0.013;2.374
0.968;0.979;0.992;-1.857;0.015;2.378
0.969;0.977;0.993;-1.858;0.016;2.376
0.969;0.977;0.993;-1.858;0.016;2.376
0.971;0.982;0.991;-1.855;0.011;2.380
0.971;0.978;0.992;-1.857;0.014;2.376
0.976;0.975;0.992;-1.856;0.011;2.372
0.972;0.978;0.992;-1.856;0.012;2.377
0.974;0.973;0.994;-1.858;0.013;2.372
0.975;0.976;0.993;-1.857;0.012;2.373
0.970;0.978;0.994;-1.859;0.014;2.376
0.971;0.977;0.995;-1.859;0.015;2.375
0.974;0.973;0.995;-1.860;0.014;2.371
0.977;0.972;0.993;-1.858;0.012;2.370
0.974;0.974;0.994;-1.859;0.014;2.371
0.968;0.980;0.991;-1.856;0.015;2.379
0.970;0.978;0.993;-1.858;0.015;2.376
0.975;0.973;0.992;-1.857;0.012;2.372
0.975;0.969;0.997;-1.862;0.007;2.372
0.975;0.969;0.997;-1.862;0.007;2.372
0.975;0.968;1.000;-1.865;0.004;2.372
0.973;0.971;0.998;-1.863;0.009;2.372
0.963;0.979;0.996;-1.862;0.017;2.381
0.967;0.971;1.001;-1.867;0.007;2.377
0.967;0.971;1.001;-1.867;0.007;2.377
0.972;0.978;0.991;-1.856;0.013;2.377
0.972;0.978;0.993;-1.858;0.015;2.375
0.972;0.976;0.995;-1.859;0.014;2.374
0.975;0.973;0.996;-1.860;0.014;2.370
0.978;0.973;0.994;-1.858;0.011;2.369
0.972;0.977;0.995;-1.859;0.014;2.374
0.972;0.977;0.995;-1.859;0.014;2.374
0.971;0.978;0.994;-1.858;0.015;2.375
0.973;0.978;0.992;-1.856;0.013;2.375
0.968;0.978;0.995;-1.859;0.014;2.378
0.967;0.980;0.996;-1.860;0.015;2.379
0.967;0.980;0.996;-1.860;0.016;2.379
0.966;0.976;0.998;-1.863;0.017;2.376
0.972;0.978;0.993;-1.857;0.011;2.377
0.972;0.978;0.993;-1.857;0.011;2.377
0.968;0.980;0.993;-1.858;0.012;2.380
0.968;0.980;0.993;-1.858;0.012;2.380
0.974;0.975;0.993;-1.857;0.010;2.374
0.971;0.982;0.991;-1.855;0.013;2.379
0.970;0.982;0.991;-1.855;0.012;2.381
0.970;0.984;0.987;-1.851;0.011;2.382
0.970;0.984;0.987;-1.851;0.011;2.382
0.969;0.985;0.987;-1.852;0.013;2.382
0.964;0.991;0.986;-1.850;0.013;2.389
0.970;0.979;0.994;-1.858;0.014;2.377
0.971;0.976;0.992;-1.857;0.012;2.376
0.970;0.979;0.991;-1.856;0.012;2.379
0.971;0.977;0.994;-1.858;0.013;2.376
0.974;0.977;0.990;-1.855;0.008;2.376
0.972;0.982;0.986;-1.851;0.009;2.380
0.970;0.982;0.989;-1.853;0.010;2.381
0.973;0.982;0.989;-1.853;0.012;2.378
0.975;0.981;0.986;-1.850;0.011;2.377
0.971;0.980;0.987;-1.852;0.013;2.378
0.970;0.982;0.988;-1.853;0.014;2.379
0.971;0.979;0.992;-1.857;0.014;2.376
0.970;0.982;0.992;-1.856;0.013;2.379
0.972;0.980;0.994;-1.858;0.015;2.376
0.968;0.979;0.995;-1.859;0.014;2.378
0.973;0.973;0.999;-1.863;0.007;2.375
0.971;0.979;0.995;-1.859;0.009;2.378
0.977;0.977;0.992;-1.856;0.011;2.373
0.978;0.974;0.995;-1.858;0.012;2.370
0.974;0.973;0.995;-1.859;0.013;2.371
0.974;0.971;0.999;-1.863;0.014;2.369
0.976;0.970;0.995;-1.860;0.012;2.369
0.966;0.976;0.995;-1.860;0.018;2.376
0.972;0.974;0.996;-1.860;0.016;2.371
0.972;0.975;0.996;-1.860;0.016;2.372
0.967;0.978;0.997;-1.861;0.019;2.376
0.967;0.979;0.996;-1.861;0.018;2.378
0.973;0.976;0.997;-1.860;0.016;2.372
0.969;0.978;0.996;-1.860;0.016;2.376
0.974;0.974;0.996;-1.860;0.015;2.371
0.973;0.974;0.993;-1.858;0.012;2.373
0.974;0.971;0.999;-1.863;0.014;2.369
0.975;0.969;0.997;-1.861;0.014;2.368
0.978;0.971;0.995;-1.859;0.011;2.368
0.979;0.971;0.996;-1.859;0.012;2.367
0.971;0.974;0.995;-1.860;0.015;2.373
0.973;0.970;0.999;-1.863;0.008;2.373
0.975;0.969;0.997;-1.862;0.011;2.370
0.975;0.975;0.993;-1.857;0.012;2.372
0.973;0.980;0.992;-1.856;0.012;2.377
0.973;0.979;0.995;-1.858;0.014;2.375
0.972;0.981;0.989;-1.853;0.012;2.378
0.971;0.976;0.992;-1.857;0.013;2.376
0.974;0.973;0.994;-1.859;0.013;2.371
0.968;0.976;0.999;-1.863;0.016;2.375
0.973;0.973;0.997;-1.861;0.015;2.371
0.971;0.972;0.996;-1.861;0.014;2.372
0.965;0.980;0.996;-1.860;0.017;2.379
0.968;0.983;0.989;-1.854;0.013;2.381
0.972;0.974;0.996;-1.861;0.007;2.376
0.969;0.977;0.996;-1.860;0.012;2.378
0.968;0.980;0.996;-1.860;0.015;2.379
0.968;0.983;0.992;-1.856;0.016;2.380
0.970;0.973;0.999;-1.864;0.006;2.377
0.971;0.975;0.997;-1.862;0.011;2.375
0.970;0.980;0.993;-1.857;0.014;2.378
0.968;0.986;0.989;-1.853;0.014;2.383
0.971;0.982;0.993;-1.856;0.015;2.378
0.969;0.977;0.997;-1.861;0.017;2.376
0.968;0.978;0.992;-1.857;0.016;2.378
0.969;0.981;0.990;-1.855;0.017;2.379
0.966;0.979;0.992;-1.858;0.017;2.379
0.967;0.981;0.995;-1.859;0.017;2.379
0.972;0.980;0.991;-1.855;0.010;2.378
0.968;0.984;0.990;-1.854;0.014;2.382
0.971;0.982;0.989;-1.853;0.014;2.378
0.969;0.982;0.993;-1.857;0.015;2.379
0.967;0.981;0.994;-1.859;0.016;2.379
0.970;0.978;0.996;-1.860;0.015;2.376
0.972;0.978;0.996;-1.860;0.016;2.375
0.968;0.979;0.996;-1.860;0.016;2.377
0.971;0.979;0.996;-1.860;0.016;2.375
0.968;0.979;0.993;-1.857;0.014;2.379
0.970;0.978;0.994;-1.858;0.015;2.376
0.975;0.975;0.996;-1.859;0.014;2.371
0.973;0.969;1.001;-1.865;0.006;2.373
0.965;0.977;0.998;-1.863;0.015;2.378
0.970;0.977;0.995;-1.859;0.012;2.377
0.968;0.980;0.996;-1.860;0.014;2.378
0.970;0.978;0.996;-1.860;0.015;2.376
0.972;0.978;0.996;-1.860;0.016;2.374
0.973;0.978;0.995;-1.858;0.013;2.374
0.969;0.978;0.994;-1.859;0.015;2.377
0.970;0.976;0.995;-1.859;0.016;2.375
0.974;0.973;0.995;-1.860;0.014;2.371
0.976;0.965;1.001;-1.866;0.004;2.369
0.962;0.976;1.002;-1.867;0.017;2.379
0.967;0.976;0.999;-1.863;0.017;2.376
0.967;0.978;0.992;-1.858;0.016;2.378
0.970;0.977;0.994;-1.859;0.016;2.376
0.969;0.980;0.992;-1.857;0.014;2.379
0.969;0.976;0.998;-1.863;0.015;2.375
0.971;0.976;0.997;-1.861;0.016;2.374
0.973;0.977;0.994;-1.858;0.014;2.375
0.963;0.980;0.999;-1.863;0.020;2.379
0.968;0.977;0.995;-1.859;0.014;2.377
0.969;0.979;0.988;-1.854;0.012;2.380
0.965;0.978;0.992;-1.858;0.017;2.379
0.969;0.977;0.994;-1.859;0.016;2.376
0.967;0.978;0.995;-1.859;0.017;2.378
0.969;0.976;0.995;-1.859;0.016;2.376
0.974;0.973;0.997;-1.861;0.014;2.371
0.970;0.978;0.997;-1.861;0.015;2.375
0.966;0.982;0.992;-1.857;0.015;2.381
0.972;0.975;0.994;-1.859;0.014;2.374
0.971;0.980;0.993;-1.857;0.013;2.378
0.973;0.978;0.990;-1.855;0.014;2.375
0.972;0.977;0.993;-1.857;0.015;2.374
0.970;0.980;0.992;-1.856;0.013;2.378
0.971;0.982;0.989;-1.854;0.010;2.381
0.969;0.981;0.990;-1.855;0.011;2.381
0.971;0.977;0.990;-1.855;0.012;2.377
0.972;0.977;0.993;-1.857;0.014;2.375
0.968;0.979;0.996;-1.860;0.018;2.377
0.971;0.979;0.992;-1.856;0.016;2.376
0.972;0.978;0.994;-1.858;0.016;2.374
0.972;0.977;0.995;-1.859;0.016;2.374
0.972;0.981;0.989;-1.853;0.013;2.378
0.975;0.981;0.986;-1.850;0.011;2.377
0.967;0.980;0.994;-1.859;0.019;2.377
0.970;0.978;0.995;-1.859;0.017;2.375
0.971;0.983;0.990;-1.854;0.015;2.379
0.975;0.978;0.994;-1.857;0.014;2.373
0.973;0.976;0.994;-1.858;0.015;2.373
0.969;0.983;0.988;-1.853;0.013;2.381
0.970;0.979;0.992;-1.856;0.014;2.377
0.970;0.982;0.990;-1.855;0.015;2.379
0.969;0.981;0.990;-1.855;0.013;2.380
0.970;0.983;0.988;-1.853;0.010;2.382
0.970;0.977;0.992;-1.857;0.012;2.377
0.975;0.973;0.992;-1.857;0.009;2.373
0.973;0.980;0.991;-1.855;0.013;2.376
0.972;0.976;0.993;-1.858;0.014;2.375
0.970;0.980;0.992;-1.857;0.013;2.378
0.973;0.974;0.994;-1.858;0.013;2.372
0.976;0.973;0.995;-1.859;0.013;2.369
0.976;0.976;0.994;-1.857;0.011;2.372
0.974;0.976;0.995;-1.858;0.014;2.373
0.974;0.977;0.996;-1.859;0.015;2.373
0.970;0.980;0.996;-1.860;0.016;2.376
0.971;0.983;0.992;-1.855;0.011;2.380
0.972;0.981;0.994;-1.857;0.014;2.377
0.965;0.980;1.002;-1.866;0.021;2.377
0.967;0.982;0.997;-1.860;0.016;2.379
0.970;0.979;0.997;-1.861;0.015;2.376
0.972;0.982;0.988;-1.853;0.010;2.380
0.974;0.981;0.991;-1.854;0.011;2.377
0.974;0.980;0.994;-1.857;0.014;2.375
0.972;0.977;0.994;-1.858;0.015;2.374
0.970;0.979;0.992;-1.857;0.013;2.378
0.968;0.979;0.994;-1.858;0.015;2.379
0.969;0.982;0.993;-1.857;0.013;2.380
0.973;0.981;0.991;-1.855;0.014;2.377
0.976;0.977;0.994;-1.857;0.014;2.372
0.975;0.977;0.993;-1.856;0.013;2.373
0.972;0.981;0.992;-1.856;0.012;2.378
0.973;0.972;0.999;-1.864;0.005;2.376
0.975;0.970;0.997;-1.862;0.009;2.371
0.974;0.973;0.994;-1.859;0.009;2.373
0.975;0.982;0.985;-1.849;0.009;2.378
0.969;0.980;0.990;-1.855;0.013;2.379
0.962;0.985;0.988;-1.854;0.016;2.386
0.966;0.985;0.985;-1.851;0.013;2.384
0.961;0.984;0.990;-1.856;0.018;2.384
0.970;0.977;0.993;-1.858;0.016;2.375
0.971;0.982;0.989;-1.853;0.014;2.378
0.972;0.979;0.992;-1.856;0.015;2.376
0.970;0.982;0.991;-1.855;0.015;2.378
0.971;0.979;0.993;-1.857;0.016;2.376
0.972;0.979;0.995;-1.858;0.016;2.374
0.976;0.974;0.993;-1.857;0.011;2.371
0.975;0.975;0.992;-1.856;0.011;2.373
0.974;0.982;0.987;-1.851;0.013;2.377
0.979;0.973;0.992;-1.856;0.013;2.368
0.974;0.972;0.993;-1.858;0.014;2.370
0.976;0.971;0.995;-1.859;0.013;2.369
0.974;0.974;0.995;-1.859;0.015;2.371
0.972;0.979;0.994;-1.857;0.013;2.376
0.970;0.981;0.991;-1.855;0.014;2.378
0.973;0.980;0.990;-1.854;0.014;2.376
0.974;0.980;0.991;-1.855;0.013;2.375
0.975;0.979;0.992;-1.856;0.011;2.375
0.966;0.987;0.991;-1.855;0.015;2.384
0.970;0.988;0.988;-1.851;0.013;2.383
0.968;0.985;0.992;-1.856;0.015;2.381
0.968;0.982;0.991;-1.855;0.013;2.381
0.968;0.984;0.991;-1.855;0.013;2.382
0.970;0.980;0.993;-1.857;0.014;2.378
0.972;0.974;0.998;-1.862;0.015;2.372
0.969;0.977;0.997;-1.861;0.016;2.376
0.967;0.978;0.996;-1.861;0.016;2.378
0.971;0.976;0.991;-1.856;0.010;2.377
0.969;0.978;0.997;-1.861;0.006;2.381
0.973;0.979;0.990;-1.854;0.008;2.379
0.971;0.981;0.990;-1.855;0.010;2.380
0.972;0.979;0.993;-1.857;0.013;2.377
0.976;0.981;0.987;-1.850;0.009;2.377
0.974;0.978;0.991;-1.855;0.013;2.375
0.969;0.978;0.993;-1.858;0.015;2.377
0.968;0.980;0.992;-1.857;0.013;2.379
0.972;0.973;0.998;-1.862;0.015;2.372
0.971;0.979;0.995;-1.859;0.013;2.377
0.973;0.979;0.991;-1.855;0.014;2.376
0.974;0.979;0.987;-1.852;0.011;2.376
0.976;0.974;0.991;-1.856;0.012;2.371
0.973;0.979;0.992;-1.856;0.012;2.377
0.973;0.979;0.992;-1.856;0.012;2.377
0.973;0.978;0.994;-1.858;0.014;2.374
0.968;0.983;0.992;-1.856;0.016;2.380
0.970;0.980;0.994;-1.858;0.016;2.377
0.970;0.982;0.993;-1.857;0.014;2.379
0.970;0.982;0.993;-1.857;0.014;2.379
0.970;0.984;0.990;-1.854;0.016;2.380
0.970;0.985;0.986;-1.851;0.013;2.381
0.972;0.980;0.988;-1.853;0.012;2.377
0.976;0.980;0.986;-1.850;0.011;2.376
0.973;0.981;0.984;-1.849;0.010;2.379
0.965;0.983;0.990;-1.855;0.019;2.381
0.969;0.980;0.993;-1.857;0.017;2.377
0.971;0.978;0.991;-1.855;0.016;2.375
0.971;0.982;0.990;-1.854;0.017;2.378
0.971;0.978;0.992;-1.857;0.016;2.375
0.971;0.977;0.994;-1.858;0.016;2.374
0.975;0.974;0.995;-1.859;0.015;2.370
0.971;0.976;0.992;-1.857;0.013;2.376
0.972;0.970;0.999;-1.864;0.005;2.375
0.974;0.974;0.989;-1.855;0.008;2.375
0.966;0.976;1.000;-1.864;0.018;2.376
0.965;0.977;0.998;-1.863;0.016;2.377
0.967;0.981;0.993;-1.858;0.017;2.379
0.969;0.978;0.994;-1.859;0.017;2.376
0.972;0.978;0.992;-1.856;0.016;2.375
0.976;0.975;0.994;-1.858;0.014;2.371
0.968;0.976;1.001;-1.865;0.018;2.374
0.966;0.984;0.990;-1.855;0.017;2.381
0.972;0.977;0.993;-1.857;0.015;2.374
0.973;0.970;1.000;-1.865;0.006;2.374
0.970;0.976;0.995;-1.860;0.009;2.378
0.974;0.972;0.995;-1.860;0.011;2.372
0.970;0.981;0.990;-1.854;0.012;2.380
0.972;0.979;0.990;-1.854;0.012;2.378
0.975;0.975;0.993;-1.857;0.013;2.372
0.972;0.979;0.992;-1.856;0.012;2.377
0.973;0.973;0.998;-1.862;0.014;2.371
0.973;0.973;0.994;-1.859;0.011;2.373
0.971;0.977;0.993;-1.858;0.012;2.377
0.972;0.977;0.995;-1.859;0.013;2.375
0.970;0.980;0.993;-1.857;0.012;2.378
0.971;0.978;0.994;-1.858;0.014;2.376
0.970;0.976;1.000;-1.863;0.015;2.374
0.964;0.981;0.998;-1.862;0.021;2.379
0.971;0.976;0.997;-1.861;0.017;2.372
0.970;0.979;0.994;-1.858;0.015;2.377
0.972;0.978;0.993;-1.857;0.012;2.376
0.971;0.976;0.993;-1.858;0.014;2.375
0.971;0.975;0.995;-1.860;0.014;2.374
0.972;0.975;0.993;-1.857;0.013;2.374
0.972;0.976;0.994;-1.858;0.015;2.374
0.970;0.975;0.997;-1.861;0.018;2.373
0.974;0.978;0.990;-1.855;0.014;2.375
0.969;0.979;0.993;-1.858;0.014;2.377
0.971;0.977;0.994;-1.859;0.015;2.375
0.974;0.973;0.995;-1.859;0.014;2.371
0.968;0.980;0.992;-1.857;0.013;2.380
0.970;0.978;0.994;-1.858;0.015;2.377
0.966;0.983;0.992;-1.856;0.016;2.381
0.962;0.984;0.993;-1.858;0.017;2.384
0.971;0.978;0.995;-1.859;0.015;2.375
0.964;0.980;0.995;-1.860;0.016;2.381
0.968;0.983;0.989;-1.854;0.014;2.381
0.970;0.984;0.988;-1.853;0.011;2.382
0.972;0.980;0.989;-1.854;0.011;2.379
0.972;0.982;0.988;-1.852;0.009;2.381
0.971;0.983;0.986;-1.851;0.009;2.382
0.973;0.981;0.987;-1.851;0.012;2.378
0.973;0.979;0.991;-1.855;0.014;2.376
0.972;0.971;0.999;-1.864;0.006;2.375
0.972;0.973;0.998;-1.862;0.010;2.374
0.973;0.976;0.997;-1.861;0.013;2.373
0.976;0.974;0.997;-1.860;0.013;2.370
0.976;0.977;0.994;-1.857;0.012;2.373
0.965;0.984;0.991;-1.855;0.015;2.383
0.968;0.973;0.998;-1.864;0.006;2.378
0.967;0.977;0.997;-1.862;0.012;2.379
0.972;0.979;0.994;-1.858;0.011;2.377
0.975;0.975;0.996;-1.859;0.012;2.372
0.978;0.974;0.995;-1.859;0.009;2.371
