2.043;2.053;0.946;-1.722;-0.002;2.350;2.029;2.021;1.066;-1.766;-0.011;2.343;2.101;2.029;0.906;-1.707;-0.007;2.329;1.972;1.879;1.203;-1.754;-0.051;2.402;3.059;3.198;1.680;-1.717;-0.127;2.498;2.894;4.109;0.502;-1.853;0.064;2.873;4.235;2.129;-0.356;-1.447;-0.174;1.945;3.038;3.125;0.965;-1.672;0.001;2.469;
2.084;2.022;0.958;-1.725;0.006;2.330;2.051;2.018;1.040;-1.756;-0.002;2.335;2.068;2.037;0.976;-1.731;-0.016;2.342;1.972;1.879;1.203;-1.754;-0.051;2.402;3.059;3.198;1.680;-1.717;-0.127;2.498;2.894;4.109;0.502;-1.853;0.064;2.873;4.235;2.129;-0.356;-1.447;-0.174;1.945;3.038;3.125;0.965;-1.672;0.001;2.469;
2.084;2.022;0.958;-1.725;0.006;2.330;2.061;2.004;1.001;-1.742;-0.001;2.328;2.068;2.037;0.976;-1.731;-0.016;2.342;1.972;1.879;1.203;-1.754;-0.051;2.402;3.059;3.198;1.680;-1.717;-0.127;2.498;2.894;4.109;0.502;-1.853;0.064;2.873;4.235;2.129;-0.356;-1.447;-0.174;1.945;3.038;3.125;0.965;-1.672;0.001;2.469;
2.055;2.043;0.986;-1.737;0.000;2.344;2.061;2.004;1.001;-1.742;-0.001;2.328;2.068;2.037;0.976;-1.731;-0.016;2.342;1.972;1.879;1.203;-1.754;-0.051;2.402;3.059;3.198;1.680;-1.717;-0.127;2.498;2.894;4.109;0.502;-1.853;0.064;2.873;4.235;2.129;-0.356;-1.447;-0.174;1.945;3.038;3.125;0.965;-1.672;0.001;2.469;
2.058;2.041;0.988;-1.737;0.000;2.343;2.051;2.018;1.040;-1.756;-0.002;2.335;2.093;2.037;0.949;-1.721;-0.008;2.333;1.972;1.879;1.203;-1.754;-0.051;2.402;3.059;3.198;1.680;-1.717;-0.127;2.498;2.894;4.109;0.502;-1.853;0.064;2.873;4.235;2.129;-0.356;-1.447;-0.174;1.945;3.038;3.125;0.965;-1.672;0.001;2.469;
2.055;2.043;0.986;-1.737;0.000;2.344;2.051;2.018;1.040;-1.756;-0.002;2.335;2.093;2.037;0.949;-1.721;-0.008;2.333;1.972;1.879;1.203;-1.754;-0.051;2.402;3.059;3.198;1.680;-1.717;-0.127;2.498;2.894;4.109;0.502;-1.853;0.064;2.873;4.235;2.129;-0.356;-1.447;-0.174;1.945;3.038;3.125;0.965;-1.672;0.001;2.469;
2.047;2.030;0.975;-1.733;0.007;2.341;2.029;2.021;1.066;-1.766;-0.011;2.343;2.068;2.037;0.976;-1.731;-0.016;2.342;1.972;1.879;1.203;-1.754;-0.051;2.402;3.059;3.198;1.680;-1.717;-0.127;2.498;2.894;4.109;0.502;-1.853;0.064;2.873;4.235;2.129;-0.356;-1.447;-0.174;1.945;3.038;3.125;0.965;-1.672;0.001;2.469;
2.044;2.032;0.973;-1.732;0.007;2.342;2.029;2.021;1.066;-1.766;-0.011;2.343;2.068;2.037;0.976;-1.731;-0.016;2.342;1.972;1.879;1.203;-1.754;-0.051;2.402;3.059;3.198;1.680;-1.717;-0.127;2.498;2.894;4.109;0.502;-1.853;0.064;2.873;4.235;2.129;-0.356;-1.447;-0.174;1.945;3.038;3.125;0.965;-1.672;0.001;2.469;
2.007;2.038;0.990;-1.740;0.008;2.353;2.029;2.021;1.066;-1.766;-0.011;2.343;2.093;2.037;0.949;-1.721;-0.008;2.333;1.972;1.879;1.203;-1.754;-0.051;2.402;3.059;3.198;1.680;-1.717;-0.127;2.498;2.894;4.109;0.502;-1.853;0.064;2.873;4.235;2.129;-0.356;-1.447;-0.174;1.945;3.038;3.125;0.965;-1.672;0.001;2.469;
2.007;2.038;0.990;-1.740;0.008;2.353;2.029;2.021;1.066;-1.766;-0.011;2.343;2.068;2.037;0.976;-1.731;-0.016;2.342;1.972;1.879;1.203;-1.754;-0.051;2.402;3.059;3.198;1.680;-1.717;-0.127;2.498;2.894;4.109;0.502;-1.853;0.064;2.873;4.235;2.129;-0.356;-1.447;-0.174;1.945;3.038;3.125;0.965;-1.672;0.001;2.469;
