-0.00060;1.33060;0.03789;-3.13980;0.00004;3.14093;0.07647;1.23346;0.07490;-1.61327;0.02961;3.12312;
-0.00060;1.33060;0.03789;-3.13980;0.00000;3.14095;0.07647;1.23346;0.07490;-1.61327;0.02961;3.12312;
-0.00062;1.33060;0.03789;-3.13983;-0.00001;3.14093;0.07647;1.23346;0.07490;-1.61327;0.02961;3.12312;
-0.00063;1.33060;0.03788;-3.13983;0.00001;3.14092;0.07647;1.23346;0.07490;-1.61327;0.02961;3.12312;
-0.00067;1.33056;0.03796;-3.13975;0.00000;3.14098;0.07647;1.23346;0.07490;-1.61327;0.02961;3.12312;
-0.00068;1.33055;0.03797;-3.13977;0.00007;3.14093;0.06638;-0.01247;0.00661;-0.00786;0.01468;3.13244;
-0.00066;1.33068;0.03791;-3.13974;0.00004;3.14096;0.05025;0.61267;0.06481;-0.83674;0.02425;-0.02398;
-0.00062;1.33073;0.03791;-3.13975;0.00003;3.14092;0.05025;0.61267;0.06481;-0.83674;0.02425;-0.02398;
-0.00062;1.33075;0.03793;-3.13977;-0.00001;3.14096;0.05025;0.61267;0.06481;-0.83674;0.02425;-0.02398;
-0.00055;1.33083;0.03785;-3.13967;-0.00003;3.14099;0.06346;0.92573;0.07001;-1.22844;0.02695;1.56280;
-0.00055;1.33076;0.03787;-3.13973;-0.00006;3.14094;0.06346;0.92573;0.07001;-1.22844;0.02695;1.56280;
-0.00054;1.33075;0.03788;-3.13972;-0.00003;3.14098;0.06346;0.92573;0.07001;-1.22844;0.02695;1.56280;
-0.00054;1.33075;0.03788;-3.13972;-0.00003;3.14098;0.06346;0.92573;0.07001;-1.22844;0.02695;1.56280;
-0.00058;1.33078;0.03786;-3.13971;-0.00004;3.14099;0.06346;0.92573;0.07001;-1.22844;0.02695;1.56280;
-0.00058;1.33078;0.03786;-3.13971;-0.00004;3.14099;0.07001;1.08094;0.07258;-1.42264;0.02830;2.34953;
-0.00062;1.33075;0.03788;-3.13974;-0.00011;3.14100;0.07001;1.08094;0.07258;-1.42264;0.02830;2.34953;
-0.00062;1.33075;0.03789;-3.13974;-0.00006;3.14102;0.07001;1.08094;0.07258;-1.42264;0.02830;2.34953;
-0.00035;1.33118;0.03769;-3.13980;-0.00009;3.14105;0.06997;1.15799;0.06742;-1.51216;0.02924;2.73567;
-0.00034;1.33119;0.03768;-3.13980;-0.00014;3.14102;0.06997;1.15799;0.06742;-1.51216;0.02924;2.73567;
-0.00027;1.33121;0.03771;-3.13982;-0.00016;3.14102;0.06997;1.15799;0.06742;-1.51216;0.02924;2.73567;
-0.00026;1.33121;0.03771;-3.13983;-0.00013;3.14104;0.06997;1.15799;0.06742;-1.51216;0.02924;2.73567;
-0.00005;1.33152;0.03755;-3.13992;-0.00016;3.14105;0.07518;1.19707;0.06671;-1.55838;0.02869;2.92455;
-0.00003;1.33154;0.03753;-3.13990;-0.00012;3.14107;0.07518;1.19707;0.06671;-1.55838;0.02869;2.92455;
-0.00003;1.33159;0.03758;-3.13991;-0.00012;3.14103;0.07518;1.19707;0.06671;-1.55838;0.02869;2.92455;
-0.00001;1.33161;0.03758;-3.13992;-0.00011;3.14102;0.07518;1.19707;0.06671;-1.55838;0.02869;2.92455;
-0.00016;1.33139;0.03768;-3.13996;-0.00002;3.14101;0.07781;1.21779;0.04720;-1.56620;0.02873;3.02016;
-0.00014;1.33140;0.03767;-3.13997;-0.00002;3.14098;0.07781;1.21779;0.04720;-1.56620;0.02873;3.02016;
-0.00032;1.33123;0.03770;-3.13996;-0.00002;3.14110;0.07781;1.21779;0.04720;-1.56620;0.02873;3.02016;
-0.00032;1.33123;0.03770;-3.13995;0.00000;3.14106;0.07781;1.21779;0.04720;-1.56620;0.02873;3.02016;
-0.00038;1.33111;0.03776;-3.13998;-0.00006;3.14106;0.07781;1.21779;0.04720;-1.56620;0.02873;3.02016;
-0.00038;1.33110;0.03776;-3.14002;-0.00003;3.14104;0.07781;1.21779;0.04720;-1.56620;0.02873;3.02016;
-0.00041;1.33097;0.03780;-3.13992;0.00001;3.14110;0.07781;1.21779;0.04720;-1.56620;0.02873;3.02016;
-0.00041;1.33096;0.03780;-3.13995;0.00008;3.14111;0.07712;1.22575;0.06129;-1.59012;0.02918;3.07212;
-0.00047;1.33086;0.03786;-3.14000;0.00000;3.14114;0.07712;1.22575;0.06129;-1.59012;0.02918;3.07212;
-0.00070;1.33047;0.03799;-3.14006;-0.00006;3.14111;0.07712;1.22575;0.06129;-1.59012;0.02918;3.07212;
-0.00045;1.33090;0.03786;-3.14002;0.00004;3.14112;0.07884;1.23175;0.06147;-1.59638;0.02868;3.09597;
-0.00059;1.33072;0.03789;-3.14004;0.00002;3.14114;0.07884;1.23175;0.06147;-1.59638;0.02868;3.09597;
-0.00059;1.33070;0.03790;-3.14005;0.00003;3.14113;0.07884;1.23175;0.06147;-1.59638;0.02868;3.09597;
-0.00049;1.33082;0.03786;-3.14001;0.00004;3.14109;0.07884;1.23175;0.06147;-1.59638;0.02868;3.09597;
-0.00055;1.33076;0.03790;-3.13989;0.00012;3.14113;0.07762;1.23268;0.06842;-1.60515;0.02916;3.10981;
-0.00055;1.33076;0.03790;-3.13989;0.00012;3.14113;0.07762;1.23268;0.06842;-1.60515;0.02916;3.10981;
-0.00055;1.33078;0.03787;-3.13988;0.00013;3.14109;0.07762;1.23268;0.06842;-1.60515;0.02916;3.10981;
-0.00063;1.33067;0.03790;-3.13992;0.00009;3.14108;0.07762;1.23268;0.06842;-1.60515;0.02916;3.10981;
-0.00064;1.33065;0.03790;-3.13988;0.00013;3.14112;0.07702;1.23314;0.07186;-1.60949;0.02939;3.11665;
-0.00060;1.33066;0.03789;-3.13986;0.00005;3.14104;0.07702;1.23314;0.07186;-1.60949;0.02939;3.11665;
-0.00060;1.33064;0.03790;-3.13985;0.00009;3.14108;0.07702;1.23314;0.07186;-1.60949;0.02939;3.11665;
-0.00063;1.33056;0.03793;-3.13986;0.00012;3.14104;0.07702;1.23314;0.07186;-1.60949;0.02939;3.11665;
-0.00063;1.33054;0.03794;-3.13986;0.00011;3.14102;0.07702;1.23314;0.07186;-1.60949;0.02939;3.11665;
-0.00066;1.33050;0.03793;-3.13985;0.00011;3.14111;0.07672;1.23336;0.07354;-1.61162;0.02951;3.12001;
-0.00066;1.33048;0.03793;-3.13986;0.00009;3.14109;0.07672;1.23336;0.07354;-1.61162;0.02951;3.12001;
-0.00069;1.33044;0.03799;-3.13984;0.00014;3.14110;0.07672;1.23336;0.07354;-1.61162;0.02951;3.12001;
-0.00069;1.33042;0.03801;-3.13988;0.00012;3.14112;0.07672;1.23336;0.07354;-1.61162;0.02951;3.12001;
-0.00075;1.33041;0.03802;-3.13991;0.00009;3.14106;0.07658;1.23347;0.07434;-1.61263;0.02956;3.12160;
-0.00075;1.33048;0.03801;-3.13985;0.00017;3.14104;0.07658;1.23347;0.07434;-1.61263;0.02956;3.12160;
-0.00076;1.33042;0.03800;-3.13993;0.00015;3.14102;0.07658;1.23347;0.07434;-1.61263;0.02956;3.12160;
-0.00078;1.33040;0.03800;-3.13995;0.00014;3.14102;0.07658;1.23347;0.07434;-1.61263;0.02956;3.12160;
-0.00078;1.33040;0.03800;-3.13995;0.00014;3.14102;0.07651;1.23352;0.07473;-1.61313;0.02959;3.12238;
-0.00080;1.33040;0.03797;-3.13993;0.00009;3.14104;0.07651;1.23352;0.07473;-1.61313;0.02959;3.12238;
-0.00073;1.33037;0.03797;-3.13994;0.00007;3.14105;0.07651;1.23352;0.07473;-1.61313;0.02959;3.12238;
-0.00074;1.33036;0.03796;-3.13994;0.00007;3.14101;0.07648;1.23355;0.07493;-1.61337;0.02960;3.12276;
-0.00075;1.33038;0.03795;-3.13996;0.00009;3.14101;0.07648;1.23355;0.07493;-1.61337;0.02960;3.12276;
-0.00077;1.33036;0.03794;-3.14000;0.00012;3.14104;0.07648;1.23355;0.07493;-1.61337;0.02960;3.12276;
