-0.13476;4.01623;0.03207;3.13526;0.00848;-3.13225;
-0.13479;4.01653;0.03204;3.13524;0.00855;-3.13218;
-0.13483;4.01600;0.03207;3.13517;0.00846;-3.13219;
-0.13465;4.01601;0.03213;3.13513;0.00829;-3.13224;
-0.13480;4.01575;0.03212;3.13511;0.00842;-3.13226;
-0.13490;4.01553;0.03218;3.13513;0.00849;-3.13234;
-0.13471;4.01603;0.03211;3.13512;0.00834;-3.13234;
-0.13454;4.01611;0.03213;3.13506;0.00822;-3.13226;
-0.13465;4.01550;0.03218;3.13501;0.00824;-3.13232;
-0.13483;4.01469;0.03224;3.13511;0.00840;-3.13234;
-0.13494;4.01408;0.03228;3.13503;0.00840;-3.13239;
-0.13494;4.01409;0.03229;3.13506;0.00844;-3.13240;
-0.13487;4.01431;0.03222;3.13502;0.00834;-3.13239;
-0.13462;4.01452;0.03222;3.13495;0.00814;-3.13237;
-0.13462;4.01508;0.03217;3.13504;0.00825;-3.13235;
-0.13468;4.01534;0.03216;3.13510;0.00838;-3.13233;
-0.13480;4.01512;0.03209;3.13504;0.00844;-3.13237;
-0.13492;4.01486;0.03201;3.13496;0.00853;-3.13241;
-0.13487;4.01527;0.03201;3.13499;0.00847;-3.13247;
-0.13484;4.01515;0.03205;3.13497;0.00839;-3.13238;
-0.13485;4.01509;0.03207;3.13500;0.00841;-3.13240;
-0.13478;4.01505;0.03215;3.13491;0.00832;-3.13243;
-0.13459;4.01512;0.03216;3.13489;0.00809;-3.13237;
-0.13468;4.01497;0.03216;3.13486;0.00823;-3.13238;
-0.13474;4.01475;0.03220;3.13480;0.00831;-3.13234;
-0.13488;4.01449;0.03216;3.13482;0.00846;-3.13231;
-0.13467;4.01541;0.03213;3.13480;0.00823;-3.13230;
-0.13472;4.01531;0.03220;3.13472;0.00826;-3.13232;
-0.13479;4.01540;0.03216;3.13474;0.00835;-3.13236;
-0.13474;4.01586;0.03209;3.13468;0.00829;-3.13239;
-0.13472;4.01597;0.03209;3.13460;0.00816;-3.13239;
-0.13475;4.01593;0.03216;3.13465;0.00832;-3.13236;
-0.13472;4.01614;0.03215;3.13473;0.00827;-3.13230;
-0.13469;4.01543;0.03224;3.13472;0.00827;-3.13229;
-0.13467;4.01554;0.03222;3.13467;0.00825;-3.13227;
-0.13463;4.01553;0.03226;3.13469;0.00823;-3.13229;
-0.13460;4.01551;0.03230;3.13466;0.00827;-3.13227;
-0.13456;4.01551;0.03236;3.13466;0.00825;-3.13231;
-0.13466;4.01481;0.03225;3.13462;0.00833;-3.13229;
-0.13497;4.01402;0.03226;3.13475;0.00871;-3.13228;
-0.13509;4.01380;0.03227;3.13477;0.00869;-3.13227;
-0.13505;4.01392;0.03220;3.13482;0.00868;-3.13230;
-0.13498;4.01373;0.03221;3.13472;0.00854;-3.13227;
-0.13494;4.01367;0.03220;3.13463;0.00848;-3.13228;
-0.13471;4.01420;0.03224;3.13465;0.00831;-3.13230;
-0.13475;4.01487;0.03226;3.13478;0.00848;-3.13231;
-0.13469;4.01527;0.03221;3.13482;0.00849;-3.13230;
-0.13468;4.01592;0.03221;3.13484;0.00858;-3.13230;
-0.13486;4.01561;0.03220;3.13494;0.00874;-3.13225;
-0.13474;4.01620;0.03214;3.13493;0.00864;-3.13228;
-0.13482;4.01640;0.03211;3.13499;0.00867;-3.13226;
-0.13492;4.01564;0.03212;3.13494;0.00863;-3.13226;
-0.13496;4.01519;0.03217;3.13493;0.00862;-3.13226;
