0.00064;1.33781;0.04841;3.13582;0.00266;-3.13728;-0.77072;0.06247;0.50469;1.55102;-0.02593;0.09695;
0.00064;1.33780;0.04842;3.13578;0.00267;-3.13726;-0.77072;0.06247;0.50469;1.55102;-0.02593;0.09695;
0.00051;1.33771;0.04842;3.13571;0.00264;-3.13727;-0.77072;0.06247;0.50469;1.55102;-0.02593;0.09695;
0.00050;1.33770;0.04842;3.13574;0.00263;-3.13728;-0.77072;0.06247;0.50469;1.55102;-0.02593;0.09695;
0.00047;1.33771;0.04838;3.13575;0.00265;-3.13732;-0.77072;0.06247;0.50469;1.55102;-0.02593;0.09695;
0.00045;1.33770;0.04838;3.13576;0.00264;-3.13733;-0.77072;0.06247;0.50469;1.55102;-0.02593;0.09695;
0.00070;1.33810;0.04822;3.13575;0.00266;-3.13729;-0.77072;0.06247;0.50469;1.55102;-0.02593;0.09695;
0.00062;1.33796;0.04831;3.13567;0.00262;-3.13718;-0.77072;0.06247;0.50469;1.55102;-0.02593;0.09695;
0.00061;1.33796;0.04831;3.13570;0.00259;-3.13718;-0.77072;0.06247;0.50469;1.55102;-0.02593;0.09695;
0.00070;1.33800;0.04826;3.13563;0.00257;-3.13722;-0.77072;0.06247;0.50469;1.55102;-0.02593;0.09695;
0.00070;1.33800;0.04825;3.13566;0.00258;-3.13716;-0.77072;0.06247;0.50469;1.55102;-0.02593;0.09695;
0.00103;1.33847;0.04805;3.13559;0.00243;-3.13714;-0.77072;0.06247;0.50469;1.55102;-0.02593;0.09695;
0.00105;1.33849;0.04804;3.13559;0.00239;-3.13711;-0.77072;0.06247;0.50469;1.55102;-0.02593;0.09695;
0.00092;1.33831;0.04817;3.13562;0.00244;-3.13718;-0.77072;0.06247;0.50469;1.55102;-0.02593;0.09695;
0.00093;1.33833;0.04817;3.13564;0.00243;-3.13720;-0.77072;0.06247;0.50469;1.55102;-0.02593;0.09695;
0.00079;1.33827;0.04821;3.13569;0.00247;-3.13718;-0.77072;0.06247;0.50469;1.55102;-0.02593;0.09695;
0.00071;1.33816;0.04828;3.13569;0.00246;-3.13723;-0.77072;0.06247;0.50469;1.55102;-0.02593;0.09695;
