cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
0.000;0.000;0.000;0.000;-0.000;0.000
cam_frame
