4.35415;5.27715;0.21011;1.47427;-0.03788;-0.02584;
4.85634;5.23619;0.09156;1.45206;-0.04633;-0.12108;
4.85634;5.23619;0.09156;1.45206;-0.04633;-0.12108;
4.31862;5.29313;0.60473;1.54876;-0.04617;-0.02319;
4.27718;5.31909;0.35245;1.50163;-0.04674;-0.01317;
4.27718;5.31909;0.35245;1.50163;-0.04674;-0.01317;
4.85761;5.23863;0.18596;1.46987;-0.04838;-0.12231;
4.54177;5.29251;0.14454;1.46247;-0.04783;-0.06181;
4.29632;5.23129;-0.17779;1.40024;-0.04309;-0.01238;
4.26614;5.28842;-0.03545;1.42800;-0.04521;-0.00781;
4.84238;5.22477;-0.00356;1.43391;-0.04759;-0.11782;
4.38318;5.18551;0.75985;1.57965;-0.05016;-0.03708;
4.36162;5.11648;1.27711;1.67991;-0.04263;-0.03629;
4.29851;5.23150;0.68589;1.56666;-0.04498;-0.01967;
4.55045;5.20069;1.09475;1.64331;-0.03366;-0.06972;
4.40104;5.24041;0.94064;1.61308;-0.03123;-0.04016;
4.16437;5.19326;1.22798;1.66849;-0.04204;0.00143;
4.11014;5.18701;1.33488;1.68880;-0.04546;0.01057;
3.81890;5.15987;0.93380;1.61187;-0.03783;0.07065;
3.93796;5.16553;0.21331;1.47427;-0.03814;0.05329;
4.09464;5.22064;0.18932;1.46977;-0.03407;0.02311;
4.01462;5.22720;0.17399;1.46688;-0.03702;0.03847;
4.05163;5.23135;-0.19341;1.39832;-0.04581;0.03541;
4.14650;5.28947;-0.04050;1.42757;-0.04657;0.01553;
4.19303;5.31798;0.03451;1.44191;-0.04694;0.00578;
4.12283;5.24329;-0.23461;1.38961;-0.04262;0.02126;
4.18012;5.29437;-0.06362;1.42273;-0.04498;0.00887;
4.20853;5.31969;0.02115;1.43915;-0.04614;0.00272;
4.48611;5.32372;0.03666;1.44250;-0.04890;-0.04928;
4.37110;5.30547;0.23131;1.47857;-0.03929;-0.02936;
4.30264;5.32536;0.16683;1.46674;-0.04336;-0.01612;
4.17776;5.24758;-0.16674;1.40235;-0.04088;0.01028;
4.20736;5.29649;-0.02997;1.42905;-0.04411;0.00342;
4.06834;5.22106;0.74675;1.57725;-0.04843;0.02303;
4.15168;5.28476;0.78380;1.58324;-0.04744;0.00685;
4.19479;5.31518;0.43840;1.51819;-0.04736;0.00168;
3.85318;5.18267;0.92290;1.61160;-0.04983;0.06427;
3.51812;5.15182;0.94614;1.61560;-0.06380;0.12656;
3.93624;5.09934;1.37306;1.69843;-0.04927;0.04415;
4.14003;5.07376;1.58115;1.73880;-0.04219;0.00398;
4.18865;5.21032;0.83662;1.59586;-0.04476;0.00030;
4.22110;5.24818;0.62824;1.55468;-0.03722;-0.00432;
4.22891;5.29721;0.36194;1.50415;-0.04234;-0.00382;
4.23271;5.32110;0.23214;1.47952;-0.04484;-0.00357;
4.23460;5.33294;0.16779;1.46731;-0.04608;-0.00345;
