3.02236;2.01238;0.01600;3.13949;-0.01288;1.67684;
3.02236;2.01238;0.01603;3.13959;-0.01279;1.67688;
3.02236;2.01234;0.01602;3.13959;-0.01291;1.67675;
3.02240;2.01251;0.01603;3.13958;-0.01281;1.67678;
3.02238;2.01252;0.01602;3.13963;-0.01278;1.67687;
3.02234;2.01257;0.01600;3.13958;-0.01283;1.67679;
3.02230;2.01254;0.01601;3.13956;-0.01284;1.67679;
3.02231;2.01247;0.01606;3.13958;-0.01294;1.67680;
3.02231;2.01246;0.01608;3.13959;-0.01296;1.67682;
3.02240;2.01247;0.01610;3.13959;-0.01286;1.67690;
3.02239;2.01244;0.01612;3.13968;-0.01281;1.67691;
3.02239;2.01243;0.01615;3.13965;-0.01277;1.67693;
3.02239;2.01241;0.01617;3.13963;-0.01276;1.67698;
3.02239;2.01239;0.01608;3.13959;-0.01290;1.67696;
3.02243;2.01241;0.01604;3.13968;-0.01289;1.67701;
3.02237;2.01247;0.01607;3.13959;-0.01287;1.67699;
3.02228;2.01240;0.01608;3.13955;-0.01291;1.67698;
3.02221;2.01243;0.01611;3.13951;-0.01279;1.67699;
3.02222;2.01252;0.01608;3.13952;-0.01286;1.67703;
3.02220;2.01252;0.01609;3.13951;-0.01283;1.67704;
3.02224;2.01256;0.01611;3.13962;-0.01272;1.67709;
3.02221;2.01258;0.01609;3.13950;-0.01267;1.67708;
3.02226;2.01264;0.01601;3.13953;-0.01268;1.67706;
3.02229;2.01269;0.01602;3.13956;-0.01267;1.67708;
3.02232;2.01266;0.01605;3.13948;-0.01265;1.67710;
3.02236;2.01270;0.01605;3.13953;-0.01263;1.67709;
3.02239;2.01267;0.01604;3.13946;-0.01265;1.67709;
3.02249;2.01256;0.01603;3.13947;-0.01266;1.67714;
3.02252;2.01255;0.01604;3.13944;-0.01265;1.67716;
3.02251;2.01251;0.01604;3.13944;-0.01266;1.67723;
3.02249;2.01252;0.01600;3.13943;-0.01277;1.67715;
3.02243;2.01256;0.01602;3.13941;-0.01281;1.67709;
3.02244;2.01257;0.01600;3.13940;-0.01282;1.67718;
3.02245;2.01255;0.01605;3.13935;-0.01273;1.67719;
3.02248;2.01255;0.01604;3.13933;-0.01279;1.67719;
3.02245;2.01253;0.01601;3.13933;-0.01282;1.67721;
3.02241;2.01249;0.01601;3.13933;-0.01279;1.67724;
3.02233;2.01256;0.01610;3.13926;-0.01262;1.67727;
3.02218;2.01253;0.01615;3.13921;-0.01256;1.67727;
3.02215;2.01250;0.01616;3.13921;-0.01254;1.67730;
3.02213;2.01248;0.01616;3.13917;-0.01245;1.67733;
3.02212;2.01249;0.01614;3.13915;-0.01259;1.67733;
3.02216;2.01251;0.01615;3.13917;-0.01251;1.67732;
3.02221;2.01242;0.01621;3.13916;-0.01254;1.67731;
3.02233;2.01251;0.01615;3.13930;-0.01241;1.67732;
3.02233;2.01249;0.01610;3.13925;-0.01247;1.67727;
3.02237;2.01251;0.01608;3.13929;-0.01241;1.67728;
3.02239;2.01248;0.01608;3.13927;-0.01238;1.67721;
3.02239;2.01247;0.01607;3.13925;-0.01238;1.67725;
3.02232;2.01257;0.01612;3.13913;-0.01228;1.67723;
3.02235;2.01255;0.01608;3.13908;-0.01224;1.67719;
3.02235;2.01255;0.01608;3.13912;-0.01225;1.67719;
3.02229;2.01262;0.01598;3.13909;-0.01230;1.67720;
3.02217;2.01254;0.01606;3.13901;-0.01241;1.67723;
3.02230;2.01238;0.01609;3.13906;-0.01248;1.67718;
3.02227;2.01234;0.01614;3.13909;-0.01245;1.67723;
3.02233;2.01222;0.01613;3.13906;-0.01263;1.67717;
3.02241;2.01224;0.01613;3.13910;-0.01263;1.67717;
3.02245;2.01217;0.01619;3.13903;-0.01263;1.67715;
3.02255;2.01220;0.01618;3.13920;-0.01255;1.67721;
3.02256;2.01218;0.01623;3.13917;-0.01245;1.67723;
3.02254;2.01226;0.01613;3.13915;-0.01242;1.67717;
3.02255;2.01224;0.01615;3.13916;-0.01240;1.67711;
3.02246;2.01234;0.01612;3.13906;-0.01236;1.67709;
3.02249;2.01236;0.01611;3.13909;-0.01237;1.67712;
3.02240;2.01248;0.01608;3.13906;-0.01237;1.67707;
3.02237;2.01249;0.01605;3.13913;-0.01234;1.67715;
3.02229;2.01251;0.01609;3.13913;-0.01240;1.67707;
3.02227;2.01254;0.01615;3.13903;-0.01239;1.67706;
3.02228;2.01259;0.01612;3.13909;-0.01238;1.67713;
3.02229;2.01260;0.01612;3.13910;-0.01234;1.67722;
3.02229;2.01258;0.01607;3.13910;-0.01253;1.67712;
3.02232;2.01263;0.01602;3.13904;-0.01258;1.67712;
3.02236;2.01257;0.01596;3.13907;-0.01267;1.67708;
3.02237;2.01259;0.01593;3.13911;-0.01259;1.67709;
3.02243;2.01251;0.01589;3.13911;-0.01273;1.67705;
3.02235;2.01243;0.01589;3.13908;-0.01273;1.67708;
3.02236;2.01225;0.01598;3.13913;-0.01295;1.67709;
3.02238;2.01220;0.01603;3.13906;-0.01297;1.67702;
3.02239;2.01215;0.01605;3.13911;-0.01297;1.67708;
3.02228;2.01224;0.01609;3.13900;-0.01295;1.67700;
3.02236;2.01229;0.01607;3.13909;-0.01290;1.67697;
3.02233;2.01231;0.01607;3.13901;-0.01282;1.67703;
3.02237;2.01235;0.01603;3.13914;-0.01271;1.67709;
3.02236;2.01237;0.01606;3.13910;-0.01269;1.67707;
3.02233;2.01235;0.01608;3.13916;-0.01266;1.67713;
3.02231;2.01244;0.01598;3.13918;-0.01271;1.67712;
3.02227;2.01249;0.01600;3.13916;-0.01266;1.67706;
3.02214;2.01241;0.01606;3.13921;-0.01263;1.67711;
3.02207;2.01246;0.01607;3.13911;-0.01256;1.67719;
3.02206;2.01249;0.01610;3.13913;-0.01260;1.67723;
3.02201;2.01251;0.01604;3.13911;-0.01268;1.67715;
3.02207;2.01259;0.01604;3.13920;-0.01261;1.67717;
3.02212;2.01254;0.01605;3.13928;-0.01251;1.67728;
3.02210;2.01256;0.01606;3.13931;-0.01253;1.67726;
3.02208;2.01255;0.01608;3.13929;-0.01244;1.67725;
3.02206;2.01257;0.01609;3.13930;-0.01247;1.67726;
3.02206;2.01255;0.01603;3.13930;-0.01252;1.67724;
3.02212;2.01254;0.01607;3.13932;-0.01270;1.67720;
3.02214;2.01255;0.01608;3.13937;-0.01271;1.67727;
3.02225;2.01243;0.01604;3.13932;-0.01270;1.67729;
3.02228;2.01249;0.01607;3.13946;-0.01263;1.67730;
3.02229;2.01249;0.01608;3.13946;-0.01267;1.67729;
3.02231;2.01247;0.01602;3.13949;-0.01280;1.67717;
3.02230;2.01244;0.01604;3.13957;-0.01272;1.67721;
3.02237;2.01246;0.01599;3.13949;-0.01273;1.67718;
3.02239;2.01245;0.01599;3.13951;-0.01268;1.67721;
3.02247;2.01246;0.01594;3.13947;-0.01262;1.67726;
3.02250;2.01246;0.01594;3.13940;-0.01259;1.67723;
3.02242;2.01240;0.01600;3.13935;-0.01266;1.67724;
