2.52974;2.51267;0.01714;3.13685;-0.01079;1.61927;
2.52964;2.51263;0.01709;3.13692;-0.01087;1.61925;
2.52968;2.51276;0.01707;3.13688;-0.01060;1.61926;
2.52961;2.51277;0.01708;3.13684;-0.01051;1.61920;
2.52960;2.51278;0.01707;3.13684;-0.01047;1.61922;
2.52957;2.51272;0.01712;3.13689;-0.01061;1.61930;
2.52955;2.51272;0.01712;3.13691;-0.01060;1.61929;
2.52958;2.51275;0.01709;3.13686;-0.01049;1.61921;
2.52964;2.51279;0.01712;3.13691;-0.01048;1.61921;
2.52960;2.51275;0.01716;3.13687;-0.01054;1.61932;
2.52959;2.51274;0.01718;3.13694;-0.01058;1.61927;
2.52953;2.51264;0.01714;3.13686;-0.01069;1.61934;
2.52968;2.51264;0.01716;3.13696;-0.01072;1.61937;
2.52968;2.51263;0.01717;3.13695;-0.01075;1.61936;
2.52969;2.51269;0.01709;3.13689;-0.01055;1.61929;
2.52970;2.51270;0.01709;3.13693;-0.01052;1.61928;
2.52960;2.51268;0.01709;3.13693;-0.01073;1.61927;
2.52960;2.51264;0.01713;3.13691;-0.01068;1.61923;
2.52959;2.51264;0.01714;3.13694;-0.01066;1.61920;
2.52961;2.51263;0.01715;3.13695;-0.01057;1.61921;
2.52961;2.51263;0.01717;3.13695;-0.01056;1.61920;
2.52933;2.51253;0.01714;3.13692;-0.01093;1.61921;
2.52942;2.51263;0.01708;3.13696;-0.01093;1.61906;
2.52940;2.51263;0.01707;3.13694;-0.01097;1.61906;
2.52958;2.51264;0.01699;3.13697;-0.01076;1.61902;
2.52956;2.51265;0.01698;3.13691;-0.01062;1.61896;
2.52955;2.51264;0.01696;3.13695;-0.01061;1.61899;
2.52947;2.51257;0.01704;3.13698;-0.01066;1.61903;
2.52947;2.51258;0.01703;3.13697;-0.01068;1.61906;
2.52938;2.51259;0.01705;3.13691;-0.01069;1.61906;
2.52936;2.51260;0.01704;3.13692;-0.01073;1.61911;
2.52928;2.51253;0.01710;3.13702;-0.01101;1.61907;
2.52930;2.51254;0.01714;3.13714;-0.01120;1.61897;
2.52925;2.51248;0.01709;3.13708;-0.01122;1.61906;
2.52946;2.51253;0.01722;3.13718;-0.01127;1.61906;
2.52942;2.51243;0.01721;3.13711;-0.01136;1.61909;
2.52955;2.51261;0.01715;3.13711;-0.01118;1.61901;
2.52956;2.51261;0.01716;3.13709;-0.01120;1.61902;
2.52947;2.51255;0.01713;3.13704;-0.01126;1.61908;
2.52947;2.51255;0.01713;3.13702;-0.01125;1.61907;
2.52951;2.51258;0.01716;3.13721;-0.01128;1.61906;
2.52951;2.51258;0.01716;3.13720;-0.01129;1.61904;
2.52937;2.51256;0.01710;3.13723;-0.01148;1.61904;
2.52954;2.51263;0.01704;3.13729;-0.01137;1.61894;
2.52957;2.51269;0.01705;3.13725;-0.01129;1.61897;
2.52958;2.51270;0.01703;3.13724;-0.01129;1.61894;
2.52966;2.51267;0.01710;3.13732;-0.01134;1.61906;
2.52964;2.51266;0.01709;3.13740;-0.01151;1.61894;
2.52965;2.51266;0.01711;3.13733;-0.01136;1.61898;
2.52958;2.51261;0.01712;3.13733;-0.01144;1.61905;
2.52959;2.51261;0.01713;3.13732;-0.01142;1.61903;
2.52966;2.51266;0.01710;3.13739;-0.01130;1.61901;
2.52967;2.51267;0.01710;3.13738;-0.01130;1.61900;
2.52970;2.51274;0.01711;3.13729;-0.01115;1.61899;
2.52971;2.51276;0.01711;3.13733;-0.01112;1.61899;
2.52978;2.51277;0.01712;3.13730;-0.01102;1.61902;
2.52957;2.51269;0.01710;3.13718;-0.01112;1.61892;
2.52957;2.51269;0.01710;3.13716;-0.01110;1.61890;
2.52951;2.51271;0.01705;3.13714;-0.01119;1.61880;
2.52965;2.51268;0.01711;3.13715;-0.01108;1.61889;
2.52966;2.51268;0.01713;3.13712;-0.01108;1.61888;
2.52958;2.51270;0.01709;3.13715;-0.01117;1.61877;
2.52958;2.51270;0.01710;3.13713;-0.01116;1.61877;
2.52957;2.51264;0.01711;3.13710;-0.01105;1.61874;
2.52958;2.51264;0.01713;3.13709;-0.01109;1.61874;
2.52968;2.51272;0.01717;3.13708;-0.01088;1.61874;
2.52963;2.51273;0.01707;3.13707;-0.01075;1.61867;
2.52965;2.51279;0.01714;3.13703;-0.01067;1.61870;
2.52954;2.51280;0.01721;3.13701;-0.01073;1.61888;
2.52954;2.51281;0.01722;3.13699;-0.01073;1.61886;
2.52951;2.51274;0.01710;3.13703;-0.01086;1.61878;
2.52951;2.51275;0.01711;3.13702;-0.01085;1.61877;
2.52970;2.51291;0.01710;3.13709;-0.01059;1.61874;
2.52972;2.51293;0.01711;3.13709;-0.01061;1.61874;
2.52942;2.51282;0.01709;3.13706;-0.01083;1.61871;
2.52952;2.51286;0.01716;3.13713;-0.01083;1.61874;
