4.04138;4.02072;0.00702;3.13646;-0.01218;1.60655;
4.04112;4.02047;0.00705;3.13650;-0.01225;1.60657;
4.04135;4.02064;0.00693;3.13646;-0.01223;1.60659;
4.04202;4.02133;0.00683;3.13652;-0.01217;1.60661;
4.04209;4.02138;0.00681;3.13653;-0.01215;1.60663;
4.04162;4.02091;0.00690;3.13646;-0.01221;1.60661;
4.04168;4.02096;0.00687;3.13649;-0.01224;1.60661;
4.04141;4.02061;0.00700;3.13654;-0.01225;1.60658;
4.04147;4.02064;0.00697;3.13654;-0.01222;1.60661;
4.04203;4.02128;0.00682;3.13653;-0.01222;1.60656;
4.04209;4.02133;0.00680;3.13657;-0.01221;1.60656;
4.04229;4.02160;0.00670;3.13652;-0.01217;1.60648;
4.04222;4.02151;0.00675;3.13655;-0.01218;1.60648;
4.04229;4.02157;0.00673;3.13656;-0.01218;1.60647;
4.04223;4.02165;0.00678;3.13654;-0.01212;1.60648;
4.04228;4.02172;0.00676;3.13655;-0.01210;1.60648;
4.04261;4.02222;0.00663;3.13649;-0.01207;1.60640;
4.04267;4.02230;0.00660;3.13647;-0.01206;1.60639;
4.04282;4.02239;0.00658;3.13643;-0.01200;1.60637;
4.04264;4.02220;0.00665;3.13650;-0.01204;1.60638;
4.04270;4.02229;0.00663;3.13650;-0.01204;1.60639;
4.04276;4.02237;0.00661;3.13649;-0.01206;1.60639;
4.04269;4.02220;0.00660;3.13641;-0.01212;1.60632;
4.04271;4.02217;0.00670;3.13651;-0.01214;1.60631;
4.04278;4.02225;0.00668;3.13649;-0.01214;1.60634;
4.04243;4.02193;0.00673;3.13644;-0.01211;1.60636;
4.04249;4.02201;0.00670;3.13641;-0.01209;1.60642;
4.04297;4.02250;0.00663;3.13653;-0.01207;1.60640;
4.04318;4.02278;0.00657;3.13648;-0.01196;1.60644;
4.04347;4.02318;0.00644;3.13647;-0.01189;1.60647;
4.04354;4.02328;0.00642;3.13648;-0.01187;1.60646;
4.04376;4.02349;0.00634;3.13659;-0.01185;1.60649;
4.04384;4.02360;0.00631;3.13657;-0.01182;1.60650;
4.04400;4.02362;0.00630;3.13660;-0.01190;1.60648;
4.04409;4.02372;0.00628;3.13663;-0.01189;1.60654;
4.04384;4.02338;0.00634;3.13666;-0.01192;1.60655;
4.04393;4.02347;0.00631;3.13667;-0.01192;1.60653;
4.04366;4.02319;0.00641;3.13668;-0.01194;1.60657;
4.04375;4.02327;0.00639;3.13668;-0.01191;1.60653;
4.04358;4.02299;0.00644;3.13668;-0.01199;1.60659;
4.04364;4.02303;0.00645;3.13673;-0.01203;1.60659;
4.04373;4.02310;0.00643;3.13669;-0.01203;1.60657;
4.04332;4.02264;0.00656;3.13671;-0.01206;1.60659;
4.04342;4.02271;0.00654;3.13670;-0.01208;1.60659;
4.04270;4.02201;0.00675;3.13666;-0.01214;1.60655;
4.04279;4.02207;0.00674;3.13665;-0.01214;1.60653;
4.04261;4.02191;0.00678;3.13665;-0.01212;1.60652;
4.04269;4.02197;0.00676;3.13665;-0.01215;1.60652;
4.04303;4.02233;0.00662;3.13659;-0.01214;1.60650;
4.04311;4.02240;0.00661;3.13664;-0.01214;1.60650;
4.04313;4.02241;0.00660;3.13670;-0.01212;1.60646;
4.04291;4.02222;0.00666;3.13658;-0.01209;1.60650;
4.04299;4.02229;0.00664;3.13657;-0.01210;1.60651;
4.04314;4.02242;0.00659;3.13664;-0.01213;1.60650;
4.04322;4.02250;0.00657;3.13667;-0.01215;1.60651;
4.04340;4.02270;0.00655;3.13668;-0.01208;1.60650;
4.04348;4.02277;0.00653;3.13668;-0.01209;1.60652;
4.04351;4.02294;0.00654;3.13663;-0.01201;1.60646;
4.04360;4.02303;0.00652;3.13665;-0.01201;1.60644;
4.04376;4.02316;0.00647;3.13667;-0.01203;1.60651;
4.04379;4.02327;0.00645;3.13664;-0.01195;1.60656;
4.04357;4.02311;0.00649;3.13671;-0.01194;1.60664;
4.04396;4.02352;0.00640;3.13671;-0.01187;1.60658;
4.04375;4.02329;0.00646;3.13677;-0.01189;1.60659;
4.04384;4.02339;0.00644;3.13679;-0.01190;1.60659;
4.04382;4.02337;0.00643;3.13676;-0.01187;1.60667;
4.04391;4.02347;0.00641;3.13679;-0.01190;1.60666;
4.04365;4.02313;0.00648;3.13679;-0.01193;1.60671;
4.04374;4.02322;0.00646;3.13677;-0.01195;1.60670;
4.04370;4.02322;0.00646;3.13681;-0.01192;1.60668;
4.04356;4.02328;0.00646;3.13668;-0.01181;1.60662;
4.04363;4.02338;0.00644;3.13668;-0.01181;1.60664;
4.04381;4.02351;0.00638;3.13674;-0.01184;1.60659;
4.04389;4.02361;0.00636;3.13673;-0.01184;1.60659;
4.04433;4.02397;0.00613;3.13680;-0.01191;1.60670;
4.04442;4.02407;0.00609;3.13684;-0.01192;1.60670;
4.04452;4.02403;0.00614;3.13694;-0.01203;1.60671;
4.04425;4.02360;0.00623;3.13704;-0.01216;1.60675;
4.04435;4.02368;0.00620;3.13705;-0.01216;1.60675;
4.04434;4.02363;0.00623;3.13715;-0.01222;1.60680;
4.04464;4.02392;0.00616;3.13712;-0.01216;1.60679;
4.04469;4.02406;0.00617;3.13705;-0.01207;1.60680;
4.04479;4.02415;0.00615;3.13709;-0.01206;1.60679;
4.04451;4.02382;0.00616;3.13698;-0.01217;1.60670;
4.04460;4.02390;0.00613;3.13703;-0.01217;1.60670;
4.04455;4.02380;0.00618;3.13703;-0.01216;1.60667;
4.04438;4.02368;0.00622;3.13699;-0.01213;1.60668;
4.04447;4.02376;0.00619;3.13696;-0.01215;1.60666;
4.04415;4.02340;0.00631;3.13702;-0.01214;1.60665;
4.04424;4.02347;0.00629;3.13704;-0.01216;1.60665;
4.04419;4.02337;0.00634;3.13704;-0.01218;1.60661;
4.04427;4.02345;0.00632;3.13701;-0.01217;1.60658;
4.04429;4.02343;0.00631;3.13704;-0.01218;1.60653;
4.04417;4.02336;0.00632;3.13692;-0.01220;1.60644;
4.04350;4.02273;0.00644;3.13688;-0.01228;1.60641;
4.04389;4.02319;0.00639;3.13680;-0.01217;1.60640;
4.04357;4.02297;0.00647;3.13679;-0.01210;1.60635;
4.04364;4.02304;0.00645;3.13679;-0.01210;1.60635;
4.04335;4.02276;0.00658;3.13677;-0.01210;1.60630;
4.04341;4.02283;0.00657;3.13678;-0.01212;1.60629;
4.04347;4.02289;0.00648;3.13679;-0.01214;1.60632;
4.04353;4.02296;0.00647;3.13679;-0.01214;1.60634;
4.04325;4.02264;0.00658;3.13680;-0.01220;1.60631;
4.04331;4.02270;0.00657;3.13680;-0.01218;1.60631;
4.04337;4.02272;0.00653;3.13682;-0.01223;1.60632;
4.04351;4.02279;0.00646;3.13682;-0.01217;1.60644;
4.04358;4.02285;0.00644;3.13686;-0.01219;1.60642;
4.04357;4.02283;0.00642;3.13683;-0.01219;1.60646;
4.04364;4.02289;0.00640;3.13678;-0.01218;1.60643;
4.04345;4.02265;0.00651;3.13678;-0.01220;1.60636;
4.04352;4.02271;0.00649;3.13679;-0.01218;1.60634;
4.04343;4.02264;0.00652;3.13679;-0.01216;1.60637;
4.04349;4.02269;0.00650;3.13678;-0.01214;1.60634;
4.04350;4.02282;0.00657;3.13675;-0.01212;1.60638;
4.04344;4.02279;0.00652;3.13669;-0.01205;1.60637;
4.04350;4.02285;0.00651;3.13669;-0.01206;1.60635;
4.04300;4.02236;0.00664;3.13673;-0.01206;1.60637;
4.04306;4.02242;0.00663;3.13672;-0.01207;1.60638;
4.04299;4.02240;0.00662;3.13673;-0.01197;1.60636;
4.04305;4.02246;0.00660;3.13675;-0.01196;1.60638;
4.04229;4.02177;0.00686;3.13671;-0.01198;1.60640;
4.04233;4.02183;0.00685;3.13671;-0.01197;1.60642;
4.04236;4.02207;0.00676;3.13668;-0.01192;1.60641;
4.04239;4.02215;0.00674;3.13671;-0.01196;1.60638;
4.04212;4.02197;0.00672;3.13659;-0.01198;1.60630;
4.04214;4.02204;0.00671;3.13659;-0.01197;1.60629;
4.04202;4.02173;0.00681;3.13670;-0.01202;1.60634;
4.04206;4.02179;0.00680;3.13668;-0.01201;1.60638;
4.04194;4.02160;0.00689;3.13679;-0.01210;1.60637;
4.04198;4.02165;0.00688;3.13678;-0.01210;1.60639;
4.04197;4.02149;0.00688;3.13685;-0.01214;1.60644;
4.04203;4.02153;0.00687;3.13684;-0.01215;1.60643;
4.04185;4.02125;0.00705;3.13693;-0.01217;1.60646;
4.04151;4.02096;0.00708;3.13692;-0.01217;1.60649;
4.04187;4.02133;0.00702;3.13685;-0.01209;1.60647;
4.04165;4.02117;0.00709;3.13686;-0.01201;1.60649;
4.04170;4.02121;0.00708;3.13684;-0.01199;1.60651;
